@relation fri_c2_1000_5

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute binaryClass {P,N}

@data
-0.281682,-0.406038,-0.70162,-1.641191,1.614204,N
-1.884396,-1.708478,-0.192447,-0.030375,-0.18011,P
0.597894,0.783375,-0.884811,-1.414144,0.883159,P
0.831804,0.587925,0.936569,1.392236,-0.401325,P
-0.697114,-0.589992,-0.191656,1.159946,-0.929028,N
1.387003,1.313432,1.314877,-0.393223,-0.556878,P
-1.390239,-1.530283,-0.760286,-1.261884,0.729457,P
-0.846361,0.072492,-0.870328,-1.18222,1.556518,N
-1.01692,-1.203535,-0.776673,-0.378195,-0.717636,N
-1.30196,-1.058136,0.507978,1.654005,1.178398,N
-0.36786,0.307547,-1.113743,-0.644785,-0.407401,N
-0.304334,0.449183,0.116073,-0.179929,-1.113697,P
0.248231,0.128683,0.555307,0.448926,-1.092882,P
0.526333,1.427456,2.621376,1.627887,-1.117291,P
1.493982,1.674097,2.794619,1.553433,0.23987,N
-0.477267,-1.485454,-1.035068,1.56393,-0.393973,N
-0.046846,0.166445,1.881643,1.632608,1.645425,N
0.738049,0.493535,1.275979,1.605673,0.638154,P
0.649805,0.539827,1.059661,1.623539,0.186142,P
0.103476,-0.176648,0.282693,1.10319,0.283194,N
0.142397,0.383141,-1.332066,-1.627141,-0.635984,P
0.405258,-0.509401,-0.309097,-0.193952,0.279652,N
1.333187,1.398906,0.882216,-0.496343,-0.358068,P
0.19481,-0.593376,0.014454,0.126045,0.575802,N
1.262237,1.130748,1.165297,0.870505,-0.760092,P
-0.215111,0.297455,1.6228,1.642772,-0.848901,N
-0.238827,0.301963,-0.034273,-0.917074,1.285511,N
0.901197,1.56825,1.820807,1.24462,0.193916,P
0.298405,0.859167,-0.269931,-1.022435,-0.754094,P
0.487721,0.662196,1.659653,1.351516,-1.556577,P
0.821755,0.955591,-1.781297,-1.731783,-1.008232,P
-0.93496,-1.544334,-0.309812,0.654265,1.029582,N
-0.221365,-0.022942,0.841776,1.156595,1.443642,N
-1.179425,-0.425753,-0.793117,-1.068269,0.302585,N
1.278637,1.641396,-0.143288,-1.162707,1.206841,N
-1.114511,-1.177397,-0.434506,-0.988465,-0.002111,P
-0.112749,0.390451,-0.970288,-1.508101,-0.407818,P
0.678974,0.58003,1.481352,1.261887,0.448729,P
-0.222283,-0.284686,0.495704,1.519589,1.259422,N
-1.275458,-0.961537,-1.171291,-1.434128,-0.301816,N
-0.040815,0.675673,-0.379635,-0.198572,-1.069222,P
0.248643,-0.299467,0.165555,-0.18952,-1.420498,N
0.414667,0.440244,-1.054454,-1.667894,1.627805,P
-0.438917,-0.191263,-0.5053,-0.89429,1.527291,N
0.388449,0.286909,0.662716,0.379008,-1.062732,P
1.451016,1.229191,0.331627,-0.193277,-0.900661,N
-0.230323,-0.897993,0.553389,1.084839,1.384501,N
0.603389,1.457444,0.034346,-0.894753,1.414615,P
-0.69417,-1.011733,-0.402886,1.683755,0.878386,N
-1.320544,-1.655121,-1.374347,-1.106835,1.311988,N
-0.569865,0.106356,-1.312715,-1.089251,-1.322829,N
-0.605498,-0.68639,-1.580115,-1.340893,-0.850883,N
1.572847,1.274049,0.379227,-0.137352,1.595752,N
-0.118151,-0.69378,-1.511549,-1.002074,-1.145589,N
-1.292045,-1.508788,-0.312728,-1.099742,-1.237562,P
-0.088513,0.690751,-1.003496,-1.051901,-0.19202,P
0.666583,0.568754,0.832357,0.270107,-1.393318,P
0.314069,0.772691,0.123986,-0.399138,0.195763,P
-0.845906,-0.410366,0.093309,0.916625,1.435649,N
1.251119,0.825855,0.688708,-0.048985,-1.538035,P
0.463298,0.53206,-0.390424,-0.684186,0.225955,P
-1.119503,-1.026188,-0.283078,0.662182,0.405461,N
1.027946,0.874249,1.279505,1.273141,0.560302,P
0.502568,1.061862,-0.045315,-0.959816,0.484668,P
