@relation fri_c1_1000_5

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute binaryClass {P,N}

@data
-1.313986,-0.751601,-1.272542,1.49974,0.008449,N
0.593156,1.43569,-1.301859,1.17289,-1.140881,P
0.551074,0.601352,-0.044681,-0.670725,-0.024328,P
1.391303,1.242868,0.749954,0.324737,-1.057681,P
-0.016587,-0.137984,0.633412,1.568539,-0.278767,N
1.094388,0.854605,0.601741,-1.595573,0.494229,P
1.053734,1.610655,-0.434918,0.19059,1.144871,N
-0.51066,-0.060829,-1.338429,-1.038441,0.448394,N
-0.736976,-0.796229,0.493198,-1.102305,-1.678421,P
0.842437,1.588721,-0.777612,1.729145,-0.352533,N
0.567591,0.155276,1.172461,-0.697412,1.427614,P
-1.053875,-1.570442,1.072709,1.129889,-0.25926,N
-0.868158,-0.701766,-1.118347,1.534499,-0.417284,N
0.769366,0.772222,-0.040217,-0.340764,1.037473,P
-0.271802,0.177404,-1.164551,1.32537,-0.362213,N
-1.610426,-1.658536,-0.594401,1.122133,-1.35666,P
0.048842,0.102677,-0.283872,-0.176461,0.543111,N
-0.46496,-0.196611,-0.537163,1.32236,-0.232307,N
-0.304794,-0.183354,-0.436491,0.522176,1.132599,N
0.104175,0.846617,-0.843644,-1.531506,-1.444344,P
-0.479264,-1.014172,1.195766,-0.964132,0.445523,N
-0.554848,-0.39364,-0.133597,0.184629,1.334797,N
0.329787,0.902791,-1.570526,1.315181,1.539462,P
-1.757475,-1.492104,-1.090264,1.063151,0.407818,N
0.436545,0.826361,-0.265851,-0.091214,0.267688,P
0.91368,0.231678,1.154747,1.593498,0.352193,P
-0.32317,-0.96064,1.262225,-1.384718,-0.24421,N
-0.575924,-0.009858,-1.122828,0.187464,0.893205,N
-1.564736,-1.723193,-0.235308,1.083242,1.3491,N
0.897073,1.696386,-1.496008,-1.267758,-1.620295,P
0.280022,-0.21423,0.803063,1.456697,-0.131297,N
-0.742102,-0.410766,-0.548053,1.303534,0.628641,N
0.268594,0.546311,-1.243692,-1.157308,-1.418714,P
1.799524,1.494307,1.051456,-1.23516,-1.482537,N
-0.583515,-0.659352,0.164483,1.081939,0.680436,N
0.10136,0.437423,-0.116298,0.746674,1.670304,N
-1.708388,-1.077512,-1.656377,0.294863,0.932583,N
-0.774882,-1.683732,1.640971,-0.612966,-1.203927,P
-1.621471,-1.340911,-1.691141,-0.046221,-1.070203,N
-0.289138,-0.810457,0.857547,-1.040072,-0.686241,N
-0.463123,-0.560714,0.132791,-0.836511,-1.632883,N
0.859253,0.185938,1.102266,-1.149663,1.646907,P
-0.845996,-0.560925,-0.636122,-1.45232,-0.586731,P
-0.113638,-0.74471,1.458861,-1.015554,0.380487,N
0.173285,-0.731479,1.69321,1.053416,0.283289,N
-0.091865,-0.997665,1.438644,0.684147,-0.010298,N
1.395067,1.398995,0.969617,0.06711,0.84886,N
-0.982806,-0.812458,-0.536941,0.531064,1.437073,N
1.201357,0.77236,1.022583,1.707659,1.208285,P
-0.679652,-0.670828,0.405357,0.47102,1.413854,N
-0.97269,-1.742642,0.910421,-0.324908,1.735723,N
-0.603201,-0.76632,0.007371,0.752578,1.720324,N
-0.965969,-0.578423,-1.375616,-0.34622,-1.2705,N
-0.011943,1.011965,-1.687013,-1.382596,-1.469494,P
0.329878,1.551032,-1.303457,-1.096686,0.556655,P
0.386392,-0.332824,0.96191,-0.829894,0.299754,N
1.460933,1.328561,0.819097,-0.388234,1.063531,N
1.233467,0.831983,0.835568,0.575001,-1.679168,P
-0.552215,-0.196225,-1.070973,-1.171021,1.636846,N
0.667684,1.317299,-0.940285,-0.1864,0.847608,P
-0.407723,-0.647654,0.412977,0.608623,1.295426,N
-1.04142,-1.02363,0.2817,1.188174,0.555133,N
