@relation fri_c0_1000_5

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute binaryClass {P,N}

@data
-0.956511,0.154188,-1.392967,-1.520375,-0.23388,P
0.287687,1.712558,1.077168,1.456444,1.186624,N
-0.949888,-1.173566,0.617073,0.037214,0.046166,P
-0.29487,1.101252,1.232736,1.536679,0.603423,N
-0.627167,1.022019,-0.007402,0.098107,-1.300527,P
-0.29098,-0.063893,0.960682,-0.149845,-1.28641,P
0.881751,0.071284,1.212157,-0.487194,-0.203388,N
-1.245353,1.713846,-1.653879,0.330191,0.596079,N
0.124573,0.48699,-0.958461,-1.004996,-1.558655,P
0.663888,0.537579,-1.201468,-1.529112,1.666653,N
-1.03717,0.880264,-1.085227,-1.085393,1.67064,N
-0.633743,-0.522551,-1.443235,0.287476,0.089124,N
0.4456,0.013841,-0.774087,-0.766864,-0.468439,N
0.667705,1.576247,0.522316,-0.914106,-1.424023,P
1.139834,-0.96648,-0.099978,1.026837,0.459221,N
1.739456,0.387207,-0.993425,0.257293,-1.566517,N
0.28265,1.599194,-0.139649,-1.221189,0.625887,N
-0.953399,-0.290162,-0.688582,1.267781,0.898317,N
-1.553509,1.250306,-0.903123,-1.357892,0.197738,P
0.101027,0.892909,1.715161,-0.725603,1.662457,N
0.400501,1.567126,-0.475339,0.620693,0.046483,N
1.425344,-1.243323,-1.052529,-1.675877,-1.443328,P
-0.405848,1.158925,-1.395079,1.116048,-0.307763,N
-1.401104,-1.585768,-1.32763,1.243737,1.566313,N
-1.348329,0.64253,-0.108593,0.702012,0.827563,N
0.509516,-1.032255,0.911219,-1.25879,-0.469141,P
1.711545,0.022033,1.326022,-0.056651,-0.134758,N
-0.082703,-0.847796,-0.946519,0.329006,1.132398,N
-0.250213,-0.837907,-0.836045,0.377107,1.329108,P
0.776458,-0.178936,-0.309032,1.690183,-0.343822,N
1.726594,0.092008,-0.320433,-0.493954,1.765149,N
-0.192442,1.289878,-0.999967,0.554275,0.486733,N
1.559571,1.271776,0.915506,-0.278951,0.236458,N
0.374367,-0.95165,0.381514,0.237,0.458295,N
-1.105443,-1.502358,-1.422683,0.900713,-0.368873,N
-1.179456,-0.823827,0.771989,-0.767347,0.357002,P
-0.271278,0.953539,-1.56111,0.049366,-0.977748,N
-0.491708,0.227423,-0.728477,-1.392934,-0.011139,P
-0.243857,-1.185487,0.195377,0.252182,0.885283,P
1.008225,1.631985,1.375528,-0.366767,-0.979959,N
-0.043788,-0.20974,0.920742,-0.488665,0.923796,N
-1.738519,-1.306554,-1.549802,-0.741098,1.329383,P
-1.587635,-1.110537,-0.060848,0.211081,0.479545,P
1.329133,0.793397,0.861331,0.802553,1.620728,N
-0.669342,-1.330633,-0.448094,0.149062,1.187706,P
1.120948,0.406613,-0.226845,0.595225,-1.149139,N
-0.680102,-0.154597,-0.756235,0.852704,0.917037,N
-0.281715,-0.378558,-0.085216,1.55053,-1.430142,N
1.126883,0.881196,0.409969,0.560015,-1.429122,N
-1.582754,1.20761,-1.112697,-0.470684,-1.346664,P
-0.150857,-1.405461,1.65893,-0.896727,1.148304,P
0.680281,-0.337163,-0.751803,0.833212,-0.7195,N
1.64638,-1.475229,-1.278493,-1.085925,0.068292,P
-1.46467,0.968788,-1.538016,0.820792,-0.357852,N
0.10337,-1.599323,-1.485248,-1.27652,0.28981,P
-0.40223,0.189105,0.9577,0.806631,0.232516,N
1.619504,0.0828,-1.306715,0.998997,1.393157,N
-1.676825,1.18827,0.898205,-1.223227,0.371633,P
-1.723037,1.36466,-0.980216,1.714511,-0.413099,P
0.088467,1.438047,0.801946,-1.348213,-0.436815,P
-1.190426,1.306294,-0.964912,0.699784,-0.513851,N
