@relation fri_c4_1000_10

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute binaryClass {P,N}

@data
-1.400991,-0.89668,-0.280357,1.36914,-0.645188,-0.485497,-0.445946,1.54108,-1.500606,-0.682431,N
1.358948,0.780878,2.115785,1.223136,2.368989,-0.064246,0.71614,-1.031021,1.606587,-0.285738,N
-1.976323,-1.61675,-0.280299,0.884662,-0.814766,-0.118511,-0.924946,1.182343,-1.199979,0.987491,P
-0.903579,-0.762391,-0.049438,0.247452,-0.20161,0.760467,1.635967,0.939909,0.417583,-1.447336,N
-0.338142,-0.237079,-0.658097,-0.350557,-0.784494,0.324891,-0.55322,1.080581,1.259084,0.970799,N
2.281925,1.415934,2.814119,1.462952,4.175558,-0.172033,-1.090722,0.389039,0.829799,-0.340617,N
-0.558492,-1.343935,-0.721817,0.960925,-0.779381,-0.108761,-0.349598,1.197845,-0.752163,-1.549752,N
0.669158,1.24711,2.347022,1.300527,2.181917,-0.340356,-1.333213,0.077385,0.281527,-0.546092,P
-1.323381,-0.949306,-0.672669,-0.093097,-0.772919,1.701585,0.518185,1.102006,-0.342541,0.874375,N
1.196963,1.294468,-0.977941,-1.475708,-0.905718,0.181498,0.54734,-0.063886,-0.93535,0.167348,P
-1.230145,-1.607639,-1.198322,-1.016434,-0.680977,-0.427839,-0.672415,-1.227181,0.454791,0.009759,P
-1.112967,-1.460889,-0.605372,0.215864,-0.547148,-0.846155,-0.969095,-0.565174,0.803698,-1.345174,N
0.763616,1.272807,1.254622,0.669311,1.559867,-0.581205,-0.132816,-0.757501,-1.599986,-0.860615,P
-1.929365,-1.577345,-0.861209,0.749731,-0.862085,0.409915,1.252307,0.860351,-0.408336,-1.564113,P
-2.00251,-1.235514,-0.864,1.044532,-0.567718,1.02447,1.580093,-1.305866,0.361388,0.326359,P
0.076974,-1.134302,-0.824952,-0.776319,-0.651718,-0.722933,-0.694444,-1.168767,-1.609899,1.133648,N
-0.754431,-0.308332,0.126437,-0.4881,-0.111276,0.368746,0.037515,0.486887,-1.138113,-0.783126,N
0.632142,0.993719,1.522342,0.85967,1.627934,2.538878,1.637048,-0.046401,1.029849,1.433911,P
0.53182,0.220002,-0.359404,-0.472008,-0.161037,-0.165682,0.203848,-1.417773,0.56517,0.910119,P
-0.415319,-0.368299,-0.571809,-0.948507,-0.554965,-0.673964,-1.309524,-0.590451,0.926812,-0.289837,N
-0.706893,-1.536487,-1.187952,-1.069139,-0.935769,-0.824841,-1.605492,0.131679,-0.612158,0.238962,P
1.220644,1.674438,-0.185555,-0.615758,0.167872,-1.018028,-1.528692,1.406073,1.12546,-0.771591,N
-2.147913,-1.582964,-0.540773,-1.579319,-0.826883,-1.024644,-0.817541,-1.654964,1.287616,-1.414753,P
-0.45118,-0.020105,-1.760668,-1.104268,-1.292262,-0.710036,-1.334524,1.215891,1.384638,0.921955,N
-0.255527,0.347895,-0.559709,-1.492193,-0.857016,-0.724366,-1.445338,0.675051,0.170941,1.159804,P
-1.140828,-1.564227,-0.245239,-1.256248,-0.646817,-1.423226,-1.506854,0.324865,0.792066,-0.267121,P
-0.905404,-0.242332,-0.00717,0.579188,-0.746074,0.443427,-0.402172,0.088663,-0.208521,1.124597,N
-0.76515,-1.667253,-0.700405,1.574406,-0.861962,0.372204,1.029237,-0.550662,0.601788,0.611778,N
0.869841,1.424681,-0.084319,-0.722056,0.300214,-1.01529,-1.539484,0.656281,1.313323,0.955028,P
0.991944,1.470028,-0.392306,-0.707203,-0.436051,1.826847,0.499467,-0.058637,0.025442,1.402696,P
-0.567959,-0.475824,0.650722,0.800468,-0.177364,1.138491,1.32331,-0.922866,-0.920967,0.909999,N
0.800722,0.791059,2.006867,1.456388,1.751831,1.203601,1.089054,1.317763,-1.543973,-0.261225,P
-0.578498,-0.143017,0.214077,0.650368,-0.115209,0.182765,0.553167,1.248655,0.185902,-1.275366,N
-0.071663,-0.560933,0.092157,0.38568,-0.230862,-0.37231,1.429916,-1.007199,-0.883349,-0.93214,N
-1.475097,-0.885341,-0.680692,-0.902569,-0.820919,-0.635558,-0.661434,-1.005861,0.254988,0.41674,P
-1.465153,-1.293917,-1.192777,1.417555,-0.605019,-0.074674,1.258808,-1.541341,-0.630321,0.384886,N
-0.509278,-0.208442,-1.135142,-1.627948,-0.835482,-0.672534,-0.236627,-0.096139,0.962265,-1.652166,N
-1.980658,-1.624557,-0.419026,0.644531,-0.774255,-0.829738,0.384656,-0.182196,-1.502901,-1.275637,P
-0.158631,-0.671282,-1.385288,-1.511707,-0.841281,-0.787173,-0.552652,-0.504053,0.819139,1.423408,N
-0.902841,-1.469446,-0.630769,0.168075,-0.867428,0.125945,0.840997,-1.688058,0.688196,-0.076456,P
-0.463729,0.300196,0.640218,1.104921,-0.134518,-0.907,-0.94161,-0.955879,-1.655569,1.595936,N
0.187264,0.829368,-0.302601,-0.254575,-0.085711,-1.145731,0.879979,-1.146156,1.224045,-1.65897,P
-0.805194,-1.061468,-0.876867,-1.254798,-0.525488,-0.332729,-0.36456,-1.499137,-1.251156,1.400517,N
0.321581,0.051803,0.719321,0.312851,0.663498,-0.993051,-1.089995,1.14057,0.841093,-0.946558,N
1.573787,1.449988,1.592557,0.662683,2.104671,0.864729,0.338309,1.284623,0.29305,0.596027,N
1.259119,1.124344,0.298706,-0.784185,0.729621,0.022718,0.463025,-1.448571,-0.819813,0.428694,P
1.535626,1.307393,-0.290878,-1.487925,0.130271,0.112602,-0.35339,1.555612,0.49663,-1.118982,P
-1.479487,-1.570274,-1.544941,0.405839,-1.031634,-1.050953,-0.016997,-1.080367,0.512139,-0.737556,N
1.044865,1.359048,1.555768,0.457913,1.755667,-1.532707,-1.233282,0.202196,-1.393474,1.556281,N
0.208441,0.223546,0.423276,0.802944,0.333432,-0.979082,-1.126911,-0.831506,-0.725683,0.123216,N
-1.664194,-1.301818,-1.510242,1.386887,-0.963204,-0.889353,-0.95811,-0.7704,1.049202,1.341244,N
0.09602,-0.336268,-0.747267,0.346071,-0.955023,-1.134094,-0.626734,-1.166755,0.373794,1.406115,N
0.869322,1.625905,2.340639,1.280917,2.155117,-1.464346,-1.279155,0.164577,-0.909007,-0.382982,N
-2.000378,-1.518667,-0.071112,-0.325301,-0.666385,-0.107358,0.785658,0.56527,-0.608929,-0.508987,P
-2.119932,-1.43824,-0.677516,0.79194,-0.94237,0.385699,-0.313444,1.558321,0.002457,-1.083541,P
1.03793,1.686889,-0.942921,-1.450069,-0.684506,-1.123954,-1.473988,1.517363,-0.357339,-0.08925,P
1.405198,1.008478,0.259296,-0.617385,0.578268,-0.868201,-0.418977,-0.534466,-1.063126,0.607448,P
-0.438711,-0.523418,0.25295,1.485821,-0.248597,-0.241275,-0.769676,0.977822,-0.867457,1.458572,N
2.156277,1.642337,0.871446,-0.364088,1.394174,-0.715595,-0.658527,-1.33403,1.36498,1.273867,N
0.704983,1.566286,-0.671057,-1.352757,-0.304285,0.512537,1.643635,-0.642924,-0.880545,-0.069917,P
-1.243796,-0.467531,-0.410797,0.075157,-0.537522,1.385482,0.494973,1.383709,1.519444,1.214366,N
0.8183,0.557198,0.606045,0.686218,0.704255,-0.453291,0.169137,-1.062091,0.901086,-0.396226,P
1.019824,1.246311,-1.633384,-1.443491,-1.279565,1.146739,0.959687,-0.157573,0.723459,0.912235,P
0.944185,1.701662,1.713238,0.332579,1.839392,-0.503654,-0.919798,1.306803,-0.990431,0.803433,N
1.094947,1.459056,0.499548,0.227858,0.585134,-1.140325,-0.6905,-0.029815,-1.495312,-0.685608,P
0.601503,0.494208,-0.699423,-0.196872,-0.261338,-0.429032,-0.911925,-1.278033,0.920814,0.462517,P
-1.540111,-1.699457,-0.572534,0.66967,-0.573604,2.027903,1.599812,0.682388,-0.047766,0.665641,P
-0.494814,-0.522967,-0.319536,-0.174074,-0.678049,2.262656,1.583174,1.617704,-0.259629,0.034293,N
-1.12439,-0.7867,-0.275242,-0.9275,-0.464647,-0.431198,-0.768072,-0.954966,-0.880446,0.981496,P
-0.16663,-0.26438,1.245181,1.746651,0.712913,0.526189,0.394173,0.709251,0.28032,-0.063842,N
-1.216627,-1.05072,-0.689018,0.738096,-1.051029,-0.191597,-0.1348,-0.324755,-1.702261,1.446628,N
-1.797101,-1.639071,-0.726853,-0.50015,-1.021874,1.760862,1.291245,0.871816,-0.861169,0.904717,P
0.723532,0.790093,-0.235472,-0.546581,-0.136993,0.590832,1.344936,-0.3197,-0.349533,-1.644913,P
1.408361,1.458347,1.72114,0.56149,2.234267,-0.706437,0.044992,-0.656064,0.25553,-1.56294,N
0.455687,0.55772,-0.399917,-0.781809,-0.485853,-0.573597,-0.996731,-1.124411,0.957334,-0.137256,P
-0.652581,-1.207714,-0.742922,-0.617613,-0.599548,-1.490328,1.602954,-1.334631,-1.472375,-1.63495,P
-0.028314,0.311597,-0.250569,0.544995,-0.400783,-0.251747,-0.001349,-1.51547,0.038097,-0.617595,N
0.174309,0.197782,0.220764,0.016906,0.522205,-0.752025,-1.542043,1.487468,1.649346,-1.600702,N
0.901623,1.560717,1.888192,0.708872,1.940807,-0.531427,-0.015522,-0.59293,-0.521294,-1.321442,N
-0.222965,0.167154,0.655646,1.079798,0.085584,-0.446826,0.261167,-1.713816,-1.455981,-1.099703,N
-0.072422,-0.045674,0.115034,0.67223,-0.275865,0.856256,0.316061,1.575505,0.950585,-0.846476,N
-0.704037,-0.881437,-0.799026,-1.08094,-0.789505,-1.328896,-0.195341,-1.379202,0.924497,-1.304415,N
-0.759909,-1.105965,-0.516602,0.057437,-0.609317,-1.084612,-1.147875,-0.269977,1.682999,-0.363376,N
-0.977197,-1.505209,-0.327237,0.747296,-0.364352,-0.500201,-0.270351,-0.375723,-1.330044,-0.926933,P
-0.539782,-0.987976,-0.616661,-0.447458,-0.86648,-0.59834,-0.684271,1.558496,-0.449216,-1.385727,N
-1.446029,-1.542463,-1.627284,-0.111756,-0.940985,-0.813899,-1.374192,-0.48692,1.143089,-0.480819,N
-1.011963,-0.604703,-0.809173,-0.688712,-0.713414,-0.411863,-0.682237,1.023978,-0.032075,-1.323105,N
0.368166,0.018349,0.234815,0.341523,0.503536,0.300438,-0.196864,1.225368,-1.194666,-0.516693,N
-0.003988,0.265805,-0.998769,-1.416788,-0.557224,0.258031,1.673392,0.382702,-1.687074,-1.607603,P
0.910669,0.32905,0.022361,-0.519386,0.339891,-0.613509,-0.684664,-0.352941,-0.715976,-0.871511,P
0.77616,0.572667,-0.420305,-1.275951,-0.357344,-0.86865,-1.447164,1.256464,-0.304876,-0.064156,P
-2.114876,-1.258221,-0.489706,1.245179,-0.755215,0.626944,-0.019408,1.482557,0.50799,1.091295,P
1.617723,0.813124,0.224422,-0.49749,0.516314,0.49341,0.734383,-0.680106,1.356809,-0.136149,P
-0.383762,-1.164726,-0.810396,1.520677,-0.839914,0.412422,1.396694,-0.054439,-0.036716,-1.077217,N
-0.008593,0.006538,-0.096681,0.013185,-0.500816,0.034063,-0.834749,1.636358,-0.605201,1.567134,N
-0.044144,0.82362,1.01169,0.958785,0.311584,-1.113067,-1.15145,-1.049948,0.148777,1.249396,P
0.767522,1.448021,1.861892,1.418806,2.027391,1.361086,1.347177,1.138006,-0.680741,0.242142,N
0.893552,1.684372,1.4896,0.272316,1.400059,1.740045,0.804832,1.569177,1.412965,0.668503,N
-1.362749,-0.686079,0.339184,1.181004,-0.621595,0.016508,0.748567,-0.887575,-1.18847,-0.585406,N
-0.731827,-0.609393,-0.71662,-0.685068,-0.766365,-0.643015,1.511833,-1.510604,0.373476,-0.701224,N
0.971429,0.671494,0.26161,-0.649368,0.640267,-0.966169,-1.534126,1.410031,-0.938121,1.083282,P
0.619236,1.376794,2.396324,1.589739,1.918868,-0.902452,-0.864599,-1.461464,0.941577,0.302461,N
0.379195,1.501483,1.890981,1.144212,1.437354,-0.551497,-1.140783,1.147249,-1.085977,-0.175554,P
0.042913,0.352235,0.918373,0.293465,0.638196,1.295789,1.6021,0.177096,-0.35629,0.089614,P
-1.449667,-1.033672,0.018007,1.056552,-0.580221,0.379022,0.474917,0.238507,0.403732,-0.060778,N
-0.421388,-0.568875,0.133931,0.281771,-0.552271,-1.019092,-0.18302,-1.339747,1.725843,-1.460832,N
-1.361409,-1.452889,-0.368906,1.457967,-0.739124,-0.415262,-0.552978,0.196878,-1.099496,-0.198113,N
-0.108362,-1.193813,-0.429015,-1.289881,-0.743349,-1.253903,-0.246688,0.024192,-1.17966,-0.511232,N
0.226939,0.113954,-1.274133,-0.541666,-1.11892,-0.55037,-1.034338,0.026806,1.374772,0.900475,N
0.125936,0.85697,-0.750989,-1.307722,-0.645937,-0.008213,0.206756,0.571762,-0.950799,-0.163922,P
-1.232499,-1.188374,-1.054747,-1.608406,-1.024899,-1.087596,-0.867788,0.902544,-1.612676,-1.34236,P
-1.445162,-1.262473,-0.607086,1.735988,-0.647604,-1.278868,-1.1205,-0.83226,-0.10462,-0.487559,N
0.933841,0.622745,-0.456781,-1.579998,-0.543072,0.604681,1.473829,-1.077818,-0.287591,0.726409,P
0.460535,-0.181313,1.569876,1.620885,1.379232,-0.043497,0.369233,-1.228973,-1.195553,0.28813,N
1.213806,0.761997,-0.134886,-0.450626,0.163821,1.201601,0.926816,1.613408,-1.695328,0.327599,P
0.402455,1.123508,1.286459,0.994828,1.015885,0.60137,-0.259052,1.40702,-0.598063,1.1626,P
0.928241,0.620277,0.159407,-0.114603,0.635032,-0.67649,-0.878671,-0.529163,0.458829,-1.053789,P
-0.401113,0.094971,1.513075,1.348924,0.630791,-1.276682,-1.065433,-0.051018,0.876309,1.275618,N
-0.301731,0.083582,0.770238,0.870384,0.220545,-1.146355,-1.278259,-1.412341,-1.288484,1.138053,N
0.397922,-0.734275,0.495751,0.680242,0.457609,-0.471285,1.264535,-1.492266,-0.87117,0.175644,N
1.263995,1.240446,0.291787,0.472641,0.570522,1.686163,1.261639,-0.046901,-0.565598,0.896994,N
1.892165,1.426626,1.611727,0.372229,2.481931,0.288251,-0.712415,0.195029,1.049342,1.37954,N
0.427477,1.030833,-0.268209,-0.918425,-0.223722,-1.289932,-1.642577,0.98759,-0.966101,-0.396944,P
-0.666863,-0.155337,-0.118225,-0.081319,-0.192779,-0.051858,0.165778,-0.137115,-1.469236,0.348924,N
-0.530808,-1.437157,-1.554213,-0.317204,-1.370831,-1.077342,-1.131959,-0.945896,-0.734559,-1.499862,N
-0.418958,-0.994367,0.024768,1.05812,-0.226528,-1.068235,-1.553281,-1.330416,-1.569794,-0.654115,N
-0.618682,-0.158095,-0.588705,-1.409837,-0.454302,-1.11005,-1.006155,0.481549,-0.374558,-0.215251,N
1.294424,1.694004,0.514651,-0.152834,0.882049,-0.145126,-0.141033,-1.105355,-1.334621,0.543598,N
1.044305,0.335327,-0.405497,-0.355416,-0.328749,0.139308,1.485573,-0.852481,0.255245,-0.807866,P
-0.272538,0.625341,0.369608,0.331797,-0.164725,-1.124332,-1.707708,1.312754,-0.686847,-0.096855,P
-0.36357,-0.190718,-0.989776,-1.57014,-0.775884,-0.767632,-1.002999,-0.385974,0.287864,1.466889,N
-0.367142,-0.128632,0.658456,0.863617,-0.232304,-0.960488,-0.227131,-0.833485,-0.29747,0.122112,N
0.027832,-0.484643,-0.865847,-0.884185,-0.73711,-1.115555,-0.159228,-1.198202,0.396339,-0.82938,N
0.198355,0.718773,-1.368105,-1.644769,-0.756916,-0.55214,1.738352,-1.068963,1.57959,-1.084345,P
1.351218,0.557407,-0.684759,-1.061026,-0.639952,-0.891937,1.06387,-1.592012,-1.40458,-1.514242,P
-0.267318,-0.636572,-0.003578,-1.266339,-0.628501,-0.347017,-0.692968,0.221706,0.047488,0.625153,N
-0.591252,-0.253403,0.365344,-0.004949,-0.191342,2.116495,1.154256,0.517134,-0.998696,0.657965,N
1.208151,1.499016,1.503916,0.312568,1.895991,-0.372136,1.628408,-0.453221,0.472611,-0.834741,N
-0.431745,-1.262288,-1.113717,-0.880299,-1.320307,1.558216,1.031652,0.353992,0.868339,0.934224,P
0.972067,0.594477,0.452008,-0.201463,0.508728,-0.763523,-0.761763,-1.684854,0.008891,0.892654,P
-0.186993,-0.708415,0.26952,0.967381,0.067614,-0.791408,-1.196643,-1.46591,0.853233,1.417511,N
-0.576047,-0.788851,-0.802429,-0.096727,-0.825952,-0.48113,-1.183151,0.660462,-0.387651,0.453344,N
-0.006498,0.97117,-0.014006,-1.22185,-0.074754,0.548454,0.461991,1.687742,1.11719,-1.066243,P
-0.305216,0.07295,0.859985,1.077643,0.377926,-0.592078,-1.269177,0.846612,0.323039,-0.578003,N
1.900629,1.582711,2.464094,1.362737,3.430584,-0.734858,-1.220024,1.685211,0.724582,0.366437,N
1.819946,1.518986,-0.987507,-1.523964,-0.909149,0.396918,0.836126,-1.35776,-0.065052,0.774014,N
-0.286391,-1.274464,-0.592256,-0.406848,-0.672963,-0.275126,0.038663,1.564393,0.516243,-1.530691,P
-0.56105,0.073304,-0.775602,-0.498394,-0.997054,0.455192,0.844945,-0.033847,-0.977161,-0.855654,N
1.002741,0.928704,-0.006887,-0.741538,0.058737,-0.487561,-0.180932,1.547967,-0.847495,-1.670824,P
-0.312505,-1.035507,-1.34605,-0.420203,-0.817882,1.194926,0.151974,1.452106,0.838162,1.148904,N
0.181298,0.295483,0.60378,0.941404,0.361683,-0.458983,-0.273818,-1.49422,0.054911,-0.026421,N
0.079857,0.445294,-1.166702,-1.493753,-0.91091,-0.50894,-0.919475,1.509174,-0.775776,1.705476,P
-1.658265,-0.840229,-0.493115,-1.100078,-0.366237,-1.083807,-1.302121,0.575599,0.578341,-0.799254,P
1.000639,1.114261,0.227874,-0.616304,0.155191,-0.870329,-1.451594,0.322273,-1.654258,-1.074438,P
1.195395,1.284065,3.577057,1.615927,4.236403,-0.282942,-0.440543,0.525894,0.85372,0.72463,N
0.81389,0.111222,-0.753965,-1.501769,-0.197255,0.890768,-0.176131,0.822234,1.343622,1.590405,P
1.04913,1.23581,2.144289,0.71779,2.01169,-1.551659,-1.004861,0.610521,1.606074,-0.50942,P
-0.685037,-0.508833,-0.859083,-1.561553,-0.624327,1.09485,1.152685,0.080109,-0.856307,0.517036,N
1.169601,1.396437,0.752416,-0.712928,0.892427,-0.905385,-0.755078,0.237266,0.189782,1.537859,P
0.196715,0.884577,-0.052292,-0.937314,-0.122924,0.471913,0.491629,-0.220195,1.56993,0.390873,P
-0.653327,-1.458889,-0.785664,-0.705913,-0.56832,0.324969,-0.636431,1.385174,1.497418,1.602105,P
-0.129696,0.581569,-1.178532,-0.767431,-0.928678,-0.811885,-1.275413,0.476911,1.338308,1.157347,P
0.611893,-0.2948,0.017235,0.866175,-0.044703,0.279021,0.082728,-0.025827,-1.177265,1.668336,N
-0.236918,-0.709904,-0.460903,0.46157,-0.331971,0.25445,1.35587,-0.870207,-0.908354,-0.244789,N
-0.228683,-0.802747,-0.11248,-0.132061,-0.39545,-0.06674,-0.844998,0.805722,1.245762,1.167915,N
1.786619,1.435762,-0.750096,-1.3384,-0.355655,-0.960558,-1.093343,-0.016598,-0.878926,-0.049285,N
1.291648,0.95251,0.473387,0.018207,0.474566,-0.850935,-1.534312,0.098715,0.571461,1.622441,P
-0.191685,-0.444564,-0.018166,-1.011452,-0.154912,-0.750439,-1.056536,1.262602,-1.513997,-1.382796,N
-0.783039,-0.706634,-0.060247,1.313607,0.049878,2.509915,1.190491,1.529193,-0.309079,1.522411,N
1.22699,1.595629,1.689331,0.930673,1.960096,1.888922,1.4311,0.620012,1.131255,0.678308,N
-1.72887,-1.160594,-0.321309,0.334808,-0.967617,-1.041105,-1.294543,1.39051,0.142661,-1.07117,P
0.482674,0.695451,0.88451,0.407221,0.650893,-0.060523,-0.02254,1.603336,0.845035,-1.609026,P
-0.310345,-0.812134,0.376139,-0.742685,-0.235405,0.703898,0.974525,1.582282,-1.037487,-1.215045,N
-0.225342,0.171439,1.512297,1.670376,0.671435,2.011769,1.270809,0.636321,0.420812,1.599197,N
0.447608,0.930969,-0.010936,-0.322838,0.214347,1.346376,1.029899,0.905399,-1.679081,-0.778521,P
1.052398,0.900318,0.276147,-0.541751,0.533419,-0.456087,-0.446642,-0.131116,0.013411,-0.546526,P
-0.532907,-0.916374,-0.890354,-1.495198,-0.640773,-0.011208,-0.402819,0.183827,1.007996,-1.355798,N
-0.389907,0.556525,0.16772,-0.08562,0.100161,-0.0339,0.053284,-0.765148,-0.359744,1.218179,N
-1.112516,-1.103771,-0.298723,-0.746648,-0.562382,1.441002,0.611579,1.13959,-0.224621,1.03076,P
-0.792979,-1.564135,-0.295433,-1.343257,-0.653374,-0.09511,-1.399644,1.681191,-0.688205,0.764799,P
-0.324136,-0.24238,-0.595579,-0.236017,-0.660544,0.058138,0.594451,0.422138,-0.069442,-0.651111,N
-0.583413,-1.622764,-0.960415,0.769917,-0.738538,-0.976798,-0.657001,-1.201169,-0.347712,-1.538573,N
-0.307502,-0.408133,0.083643,0.739157,0.119474,0.090617,0.324423,-0.006544,-1.340136,-0.741072,N
-0.280894,-1.036107,-0.5152,0.709153,-0.550166,-0.551941,-0.560217,0.655626,-1.331039,0.866904,N
0.446581,0.793186,-0.648073,-0.74429,-0.552013,-1.396269,-1.591124,-1.619793,1.387467,-0.220873,P
0.613706,0.633566,-0.227862,0.015539,-0.226068,-0.950768,-1.130809,-1.189658,-0.543044,-0.186216,P
-1.630253,-1.5757,-1.086459,-1.443713,-1.130568,-0.655971,-1.01992,1.486674,-0.267183,1.2547,P
-0.72537,-0.53897,0.459029,1.68794,-0.103568,0.550807,1.114827,0.487306,-0.211485,-0.567281,N
1.538301,1.466125,1.64742,0.284742,1.915994,-0.627279,-0.881152,-0.79952,-1.037093,-1.256971,N
1.099939,0.685206,1.167225,1.134176,1.20933,-1.018614,-1.432862,0.299143,-1.051007,-1.112001,P
0.443473,1.004452,1.867091,1.304325,1.432245,-0.391066,-0.201663,0.462376,-0.342589,-0.524162,P
0.442852,1.229441,2.084207,1.734927,1.64681,1.216218,1.069434,0.545567,0.227426,0.590818,P
0.811423,1.021818,0.280777,-0.111186,0.143008,-0.120688,0.973265,-0.311442,-1.193272,-1.059831,P
-1.531359,-1.292454,-0.275398,1.123325,-0.832444,-0.668264,-0.762685,0.098371,-0.324039,-0.610174,N
0.177854,0.077254,0.755342,1.057099,0.809705,-0.099546,1.101494,-0.856076,-1.325111,-0.720089,N
0.765778,1.028014,1.456869,0.686454,1.644181,-0.481649,-0.462031,0.856843,0.627438,-1.432759,P
-0.163476,-1.155556,-0.364262,1.352125,-0.143833,-1.005558,-1.100129,-0.936844,0.687497,0.210508,N
-0.818124,-0.622703,-0.349668,-0.03133,-0.65632,-0.879559,-1.569134,0.26348,-0.368988,-1.568741,N
-1.366024,-1.261117,-0.202115,0.586325,-0.686452,0.674276,1.630722,-1.181554,1.509032,0.135989,P
-1.304421,-1.366163,-0.938276,-0.546163,-0.800979,-0.868559,-0.047496,-1.409879,-1.484635,-0.732292,P
1.750923,1.316531,1.531468,0.464085,1.906012,0.149859,0.515498,-0.442077,-1.002287,-0.276395,N
0.957357,1.416151,0.896751,-0.237423,0.909708,0.282663,-0.203169,1.487798,-1.415894,0.320878,P
-1.386325,-1.090217,-0.92238,-0.314398,-0.660513,-0.612339,1.074584,-0.289906,-0.442453,-1.299836,P
-0.96978,-0.786352,0.016781,1.655779,-0.609974,-0.007708,-0.530277,1.508141,1.160436,1.044707,N
0.009407,0.113044,0.582634,0.701272,0.456739,-1.202019,0.692401,-1.497165,0.199575,-0.815705,N
0.686783,0.638219,-0.274533,-0.832971,-0.333453,1.451496,0.910458,0.279398,-1.709674,1.647351,P
0.273283,0.021649,0.443445,0.143459,0.306439,1.85297,1.485661,0.07633,0.958942,1.539979,N
-0.134517,-0.170102,1.309852,1.650675,0.485214,-0.566834,0.578159,-1.113308,0.447763,0.019351,N
-1.755865,-1.294012,-1.137338,0.523096,-1.057817,0.111533,0.350514,-1.703637,0.171607,1.179615,N
-0.488373,-1.037302,-0.127559,1.506324,-0.330556,0.043132,-0.539263,0.244797,-0.673025,1.473775,N
-0.653883,0.075219,0.625169,1.334724,0.025376,-0.251584,-0.530258,-0.24907,-0.180281,1.469731,N
-1.371351,-1.383169,-0.157126,0.898323,-0.924816,-0.309281,-0.212109,-1.58979,-0.456435,0.379395,P
-0.661966,-0.124427,0.360217,1.199754,0.107444,0.041425,0.672624,-0.229266,1.454842,-1.120565,N
0.367549,0.464702,-0.914636,-0.51707,-0.59868,-1.17122,-1.491839,-0.250455,1.677609,0.343999,P
-0.223199,0.180747,0.920797,1.070002,0.526191,-1.515659,-1.675294,0.646544,-1.564823,1.667229,N
1.66937,1.072462,2.177244,1.57942,2.637111,-0.546441,-0.904467,0.901595,0.706317,-0.747931,N
-1.261836,-1.584162,-0.860429,-1.0703,-0.602977,0.14205,1.363429,-0.893687,1.478401,-1.184778,P
-1.06582,-1.013945,-0.964241,1.105614,-0.492569,-0.233613,-1.099264,-0.936652,1.117351,-0.003092,N
-1.055265,-1.00033,0.467241,0.964728,-0.331342,2.245077,1.649704,1.266697,-1.608191,0.535208,N
2.258706,1.530011,-0.195069,-0.898133,0.680626,1.474984,1.164967,1.367575,-0.78662,0.564366,N
-0.979616,-1.664421,-1.117215,-1.242357,-0.971654,-0.392378,-0.427371,-0.312152,-1.43458,-0.889352,P
-1.356309,-0.99575,-0.436529,1.417254,-0.756088,0.421221,1.055671,-0.460672,-0.14138,-0.557005,N
-0.617959,-1.012185,-1.290511,-1.577437,-0.701055,-1.574189,-1.657666,-0.171627,0.581813,0.059212,N
0.82293,1.512344,0.707524,-0.541129,0.909351,-1.435194,-1.664643,0.447194,1.668622,-1.17825,P
0.513539,0.222147,-1.058436,-1.388099,-0.965252,-0.468008,-0.017585,1.405006,-0.089379,-1.286277,P
-0.397151,0.309832,1.317386,0.915889,0.296234,-0.761664,-0.060511,-1.306356,-0.732099,-1.202213,N
0.792508,0.952059,-0.170949,-1.00562,0.033357,0.375192,1.388629,0.023559,0.982808,-0.821064,P
0.41203,0.987539,2.646317,1.171294,2.002677,-1.49442,-0.209866,-0.954029,-0.232335,-1.695189,P
-1.4165,-1.434218,-0.874844,0.737964,-0.726342,0.898831,-0.273515,-0.344957,0.874957,1.344578,N
1.445473,1.264393,-0.37376,-0.913371,-0.173128,-0.213645,-0.482351,0.825975,-0.844443,-0.114485,N
1.203445,1.183152,1.364078,-0.023036,1.752351,-1.848181,-0.068928,-1.660483,-1.014643,-1.574368,P
-0.815067,-1.278293,-0.021804,-0.061695,-0.252279,1.398113,1.504905,1.579765,0.847226,-1.200213,N
-1.967832,-1.5919,-1.227996,0.375564,-0.854525,1.155851,0.807935,1.633922,-1.569235,-0.530762,N
-0.131512,-0.768909,-0.225372,-0.016381,-0.550581,-0.459363,-1.450767,-0.134144,1.05004,1.017007,N
-0.119934,0.228646,0.466991,0.095772,-0.09517,-0.525201,0.555499,-1.111401,-1.033735,-0.916265,N
1.27784,1.333812,2.450692,1.714513,2.412058,-0.404639,-1.111802,1.488131,-1.629528,-0.235107,N
0.612614,0.986062,1.892525,1.315718,1.425567,-0.353713,-1.276861,1.110306,-1.538546,-0.155979,P
-0.148304,0.429398,0.477919,0.686594,0.137572,0.778832,1.28384,1.086474,0.0421,-0.098948,N
0.75008,1.197766,-0.587903,-0.923494,-0.282293,0.143555,-0.287673,0.676156,0.942008,0.930904,P
-0.608096,0.23162,0.000766,-0.669027,-0.408067,2.100795,1.628582,0.870726,1.518894,0.75995,N
