@relation fri_c2_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
-0.675456,-0.152515,0.29129,-0.287763,-1.06866,-1.216597,1.597019,-1.54249,0.010344,-1.462509,1.483589,0.362171,0.1962,-1.349869,-0.882357,0.887961,-1.430445,-1.608718,-0.793579,0.362053,-0.766496,0.192876,0.113866,0.67089,0.790303,N
-0.277064,-0.76507,-1.17101,0.492926,0.668964,0.897229,1.368878,0.413266,0.971317,0.298414,1.65732,1.676186,0.681738,-1.410599,-1.581773,0.513744,-0.931004,0.801909,0.192159,1.352764,1.172484,-1.072184,0.885823,-1.02886,0.454458,N
-1.429032,-1.373205,-0.574834,-1.18779,0.630888,0.590604,0.720113,0.44924,0.670508,1.38705,-1.320973,-1.123569,-0.436505,-0.47348,-1.146557,-1.147477,-0.005451,0.793864,1.345692,0.10294,-0.63556,1.116447,-0.080358,1.504908,0.714546,P
-0.827855,-1.121555,-0.221622,1.341371,0.124432,-1.155595,-0.37068,-1.590477,-0.684981,-0.870958,-1.305772,-1.055158,-0.553683,0.059232,1.541682,-0.551822,-1.199461,0.312871,-0.849514,-1.758891,1.452998,-0.792307,-1.087465,0.635376,0.045326,N
-0.199887,-0.564479,-1.599583,-1.271196,-0.952016,0.875501,0.072635,-1.084387,-0.072245,1.6863,1.237224,0.422994,1.312811,0.190953,-1.209179,-1.600197,1.239449,0.244076,1.618117,-0.876919,-0.087651,1.588117,0.203049,-1.45361,0.164103,N
0.472748,1.072735,-0.418438,-0.711168,-1.30226,-1.151637,1.57631,0.386638,1.31486,0.809539,0.466593,-0.184881,-1.416254,0.738201,0.712944,0.0636,-0.666959,-0.745486,1.693347,-0.430517,-0.495489,-1.632334,0.012477,-1.273012,1.015486,P
1.06529,0.42565,1.919151,0.774329,1.711093,-0.6517,1.017247,1.791997,-1.184626,0.815976,-0.657269,-1.571222,-0.189715,1.600717,-0.286344,-0.950914,-0.028331,1.277319,-0.019308,-1.745587,1.419934,-0.102354,1.306192,0.055521,0.630646,P
0.19061,0.339471,-0.528082,-0.49196,-1.258299,0.62435,-0.377685,1.205207,-0.708372,1.436508,0.157791,0.248427,1.281092,1.338626,0.255962,1.327274,-0.550072,0.601958,-0.491119,0.006829,0.215967,0.107254,1.761725,1.46517,1.396846,P
-1.054892,-0.505898,0.293437,0.963847,1.424014,0.678163,-1.008406,-0.697772,0.508191,-0.015725,1.502601,0.365775,1.090022,0.546143,-1.277491,0.669582,1.318306,0.864825,0.364226,-1.101803,-0.488319,1.059792,-1.73524,0.08465,0.591754,N
-0.34663,-0.676206,-0.081897,-0.789644,-0.604969,1.7172,-0.742688,-1.138732,0.191062,0.203014,0.152859,-0.378051,-0.090819,1.585147,-1.063485,1.619276,-0.618491,0.334264,-0.729777,0.602397,0.134256,0.605797,-0.811395,-0.301824,-0.020445,N
-0.967874,-0.444854,-0.899046,1.36343,1.423013,0.975548,-0.789717,1.060923,-0.240455,0.219613,0.130258,0.742622,1.550272,1.54386,-0.769603,-0.444515,1.208284,1.407717,-0.778164,0.957883,0.587404,1.181037,0.937684,0.003949,-0.008585,N
0.697607,0.779438,0.823086,0.226892,0.003394,-1.650592,1.582976,0.808591,-0.966913,-0.264198,-0.47097,0.706125,-0.487112,-0.783736,1.097541,0.088971,1.535466,0.227097,-1.268153,0.681166,-0.902409,-1.312487,-0.898574,-0.513008,-1.466954,P
0.996935,0.741762,-0.568309,-0.513285,1.520543,-0.157575,-1.352711,-0.774432,1.733996,-1.592671,-1.727499,-0.478502,0.469749,0.03445,0.868028,1.617864,-1.438566,-1.527552,1.60254,1.401843,-1.413246,-1.73457,0.747785,0.679787,0.452128,P
-0.521617,0.451934,-0.467223,-0.742721,-0.036152,-0.184586,0.747694,-1.786731,-0.078298,0.728997,0.07418,-1.433171,0.165073,-0.034082,-0.382049,0.835538,1.709502,0.78145,0.331177,-1.128359,-0.857181,1.034822,-1.595477,1.622364,-1.497575,N
0.971731,1.459515,0.707539,-0.257294,1.640193,1.688593,0.933906,-0.405563,-0.312761,-0.627575,-0.644087,-1.451156,-0.80057,0.075241,0.753554,1.450361,-0.832109,0.244744,-1.296641,0.609135,-1.651798,-0.528145,0.708196,-1.473851,0.912762,P
-1.920058,-1.374489,-0.762595,0.017319,-1.661799,1.382069,-1.640589,-0.051957,-0.209692,-0.577599,-1.195397,1.119089,0.133138,1.154989,1.680874,0.06349,-1.120657,0.759814,1.330596,0.915568,1.491308,0.699622,-0.378529,-0.075733,-1.600515,P
-0.144453,0.539193,1.114303,0.770932,-1.277935,-1.063421,-0.761535,-0.436068,-1.593334,1.334969,-1.257281,-0.416569,0.246353,-1.258317,-0.196827,-0.399029,-1.520712,-0.28852,0.644068,0.265865,-1.034151,-0.064933,-0.092992,-1.666289,0.886216,P
0.71173,0.043737,-0.115836,-1.0464,-0.811137,0.122886,-0.099411,-0.566295,-0.038973,0.741679,0.298855,0.791233,1.132583,-0.055223,1.141838,-0.532849,1.335599,-1.324435,-0.525199,0.09697,0.800077,-1.268074,-0.0987,-0.181178,-0.831995,P
1.352824,1.318585,1.327655,-0.454367,-0.005053,-0.963088,-0.94657,1.224052,-1.085229,-0.088013,-0.928617,1.025898,0.780028,0.985534,0.922851,-0.242136,-1.019303,-0.952418,1.058762,-0.569751,1.500171,-1.534399,-0.051847,0.883385,-0.468431,P
-0.578291,0.307076,-0.523545,0.049805,-0.420932,-1.316395,-0.539415,0.161803,-1.500172,-0.683134,-0.711866,-1.402355,-1.362979,1.634379,-1.012174,1.026279,-1.494069,-1.052581,-1.209529,1.478305,0.222225,1.153044,1.466756,-0.948718,-0.063916,N
-0.660733,-1.090981,-1.338451,-1.382702,0.58763,-0.853499,0.027519,-0.480309,-0.448808,-0.637997,1.192571,0.362791,-0.264853,-1.630972,1.020791,-1.541177,-0.907964,0.291135,-0.969356,-0.424038,1.22361,-1.27351,1.005273,-0.564128,1.601379,N
-1.816478,-1.600454,-0.540671,0.966415,-1.552498,-1.078174,0.118202,-1.540472,-0.782686,0.706059,-1.443282,0.516817,-1.673277,-0.763727,0.174296,1.041804,-1.601969,-0.427929,-0.678451,-0.190058,-1.690034,-1.346877,-0.694309,0.558819,0.99444,P
0.727056,1.366873,-1.190661,-1.56131,1.259202,-1.594158,-0.383419,0.855764,-1.698789,1.58024,0.527818,-1.26801,1.725372,-0.539005,-1.234706,-1.369838,0.366834,1.59062,-0.409673,-0.564342,-1.246667,0.853459,0.290424,-1.050551,-0.018671,P
1.711676,1.34776,-0.248614,-0.780977,1.197306,-1.397257,0.211746,-0.555497,1.638713,-0.787027,-1.273557,1.02102,-1.254672,0.867895,1.208428,1.266325,0.847602,-1.220351,-1.33757,-0.871057,-0.36104,1.47958,-1.187525,1.66626,1.329454,N
0.932441,1.434538,1.316319,0.200853,0.025062,-1.62506,-0.852391,1.738043,1.216419,-0.779713,-0.09158,0.167203,-1.134216,1.299461,0.696623,1.199508,-1.330299,0.934138,-0.17573,0.422308,1.014736,-1.623234,0.875474,0.287833,-1.008334,P
-0.541584,-0.348586,-0.811898,-0.723799,0.724737,-0.398709,1.257842,-1.097434,-0.752916,-0.786063,0.505351,0.729417,0.804441,1.062702,-0.332887,-1.696087,0.583651,0.725792,1.568575,-0.480305,-1.313186,1.487482,-0.477121,1.103445,-1.423891,N
-0.066554,-0.328488,0.588759,1.186821,1.122737,0.711451,-0.137121,0.26217,0.69791,-0.692321,1.027201,-1.289679,-0.729905,1.661956,-1.103435,-1.413178,1.347609,0.809467,0.819113,-1.655738,0.536258,-0.744296,-1.291789,0.004737,0.697237,N
-0.18803,0.517628,-0.052959,-0.523926,0.12573,1.392374,-0.83309,-0.723917,0.686908,-0.908441,1.58743,-1.556831,-1.668525,-0.336698,0.625798,-1.503185,-0.857161,1.691384,-1.570652,1.324719,-0.785104,-1.415834,-0.608574,-0.007156,-1.010132,P
-0.496518,-1.130628,-0.961907,-1.443894,0.589727,-0.204722,1.518943,0.992687,-0.788906,1.367336,-0.794923,-0.04781,-1.557174,-1.540277,-0.176955,1.602476,0.053442,1.363906,-0.129801,0.82016,-0.791267,-0.543588,0.668034,1.752842,-0.662031,N
0.26895,0.023926,-1.230493,-1.570216,0.717184,0.574928,0.055271,-0.125817,0.987342,1.371723,0.066249,0.923277,-0.990827,1.502776,1.132148,-0.887191,0.026875,-0.394137,1.175333,-1.557411,-1.363726,-1.17086,-0.89924,0.86297,-0.812203,N
0.860087,1.163194,2.914116,1.506756,0.836703,-1.618989,0.586822,1.590923,0.725861,0.949765,1.213711,1.487179,1.532352,-0.518131,1.554578,1.012852,0.158419,-0.521121,-1.357474,-1.121718,-0.86246,0.264615,-1.358,-1.493995,1.333407,P
-0.646839,-0.537386,-0.207567,-0.012318,-1.314229,-0.590298,1.028528,-0.414219,0.952896,0.958378,1.561881,-0.925393,-0.872849,0.971676,-1.519414,0.47553,-1.541901,-1.153236,1.09722,1.15172,-0.264674,0.528807,0.908185,-0.895875,-0.427868,N
-0.402639,-1.24153,-0.813921,1.691556,0.160338,-1.634337,0.050405,0.461518,1.648385,1.542461,-0.432895,-0.182608,-0.972746,0.053946,-1.579833,-0.503082,0.216555,-0.100706,-0.425118,0.277557,-0.811093,-1.096056,-0.348198,-0.735261,0.11358,N
-1.254057,-1.108222,-1.246823,0.314345,-0.725101,0.020784,1.273411,-0.885765,-1.103919,1.091386,0.31116,0.271029,1.675363,1.703003,-0.705545,0.744001,1.589498,0.187551,1.478915,-0.55465,-1.289522,0.372373,0.411586,-1.290415,0.637694,N
-0.565733,-1.320955,-0.512839,1.489924,-0.534999,-1.492432,1.598407,-1.490684,1.031427,0.216687,0.752654,0.613377,-1.168742,-0.086238,-1.02457,-0.198554,0.373243,-1.565584,-1.585736,0.443261,-1.109358,0.840192,-1.110996,-0.056323,1.594659,N
0.066482,-0.443905,0.323728,1.213981,0.479736,-0.142437,1.284653,-1.469186,0.292912,0.655352,-0.799797,0.140947,-0.309933,-0.624494,1.548731,0.224498,0.361998,-1.282352,0.190704,-0.36411,1.409974,0.319503,-0.880413,-0.2032,1.530139,N
-0.947532,-1.139772,-0.405697,0.80942,-0.119738,-0.275485,0.525669,1.181343,-1.613732,1.479154,-0.275767,-0.102776,0.012496,-0.614683,0.059129,0.369252,0.146018,1.389778,0.574971,-0.043486,-0.616855,-0.588591,-0.052377,0.582109,1.679019,N
0.069911,0.652956,1.840562,0.547552,-1.359303,0.278092,-0.401309,-1.282785,-1.519812,-0.043529,-1.494127,-1.195695,-1.69568,-1.069336,-1.289857,0.736166,-0.196651,1.215273,-0.629324,0.453211,-0.899284,1.120029,0.066314,0.750357,1.627198,P
0.762199,-0.299389,-0.240056,-0.604103,-0.047447,0.219135,-0.625163,1.248095,-0.072705,1.315786,-0.516893,-0.115295,-0.890549,-1.441882,-0.394439,-1.292725,-1.51449,-1.666934,0.35457,-1.299674,-0.038064,-1.04294,1.092192,-0.817441,1.371694,P
0.458865,0.346993,-1.214424,-1.610577,0.386904,-1.241266,-1.308907,1.278292,-1.12858,-1.190057,1.139556,1.061461,-0.323019,-0.232118,0.482834,0.610403,-1.524529,0.483245,-1.446144,-1.111994,-1.225695,-1.466958,1.172948,1.669328,-1.124735,P
1.056925,0.530353,-0.142991,0.037904,-0.946374,-1.280605,0.050391,0.625293,-1.672857,-0.289515,0.657268,-0.313887,-1.063831,1.742755,-1.465235,0.6117,-1.258979,-1.532524,1.108559,0.646379,-1.321977,0.28026,1.425687,1.385847,-1.158225,P
0.467812,0.26383,0.855459,1.076105,0.484463,0.648646,0.180368,-0.919902,-0.364216,-0.440252,0.179151,0.86752,1.386117,-0.738383,1.475611,-0.29557,-0.700037,0.994429,-0.060068,1.49069,-1.433034,0.074379,-0.786345,0.453898,0.61384,P
-0.205506,-0.000381,-0.035792,-0.902316,0.624458,-1.040861,0.163515,-0.675826,-0.446744,1.578375,1.148078,-1.536331,0.924559,0.863275,-1.428266,-0.287881,0.554713,1.256116,1.016897,1.035101,-0.163909,0.613207,1.207583,1.534632,0.396687,N
1.077423,1.510946,-1.381542,-1.562338,0.073194,-0.056891,-0.761321,1.116959,1.116198,1.375026,-0.464375,0.172001,1.479035,1.441943,0.516992,1.700946,-1.559073,0.941484,1.389603,0.816438,-1.477133,-0.461039,-0.134207,-1.352296,-0.814162,P
0.862259,1.192469,1.605394,0.983361,-0.930018,-0.697957,-1.418445,0.080883,-0.135806,-1.460472,-0.052463,0.013742,1.366397,-0.891434,-1.121702,0.290422,0.485669,-0.889028,-1.690602,-1.649189,0.282135,0.418686,0.877539,1.154207,0.701526,P
-1.081233,-1.331564,-1.091949,-1.49587,-1.440764,0.378353,0.480907,1.058455,-1.668398,1.181326,0.91346,-0.844174,1.17086,0.342826,-0.199153,-0.289084,1.671257,1.494376,-0.176866,-1.148844,-1.230998,0.775788,-0.258711,-0.463151,0.646365,P
-0.475405,-0.890822,-0.201673,0.530143,-1.526804,1.421334,-0.545616,-0.335364,1.188138,-1.313686,-0.122112,-0.57634,-1.602367,1.598656,0.431153,1.752574,0.643673,1.490976,1.309237,0.640371,-0.582811,0.54395,-0.285546,-0.638421,-0.754954,N
-0.765667,-1.45913,-1.016336,0.232172,1.760133,-1.1207,-0.860946,0.197582,0.017396,-1.287059,-0.312546,1.550547,-1.489126,-0.61198,-1.764297,0.845333,1.051599,1.041397,-0.062559,1.17243,-0.922627,0.896759,-1.22932,1.407261,-0.487531,N
-0.545282,-1.283388,-0.861614,-1.639825,-0.018257,-1.280449,-1.290931,0.71705,0.427471,0.765071,-0.672601,1.728397,0.087543,1.166162,-0.921835,-1.638831,0.548495,1.007094,1.442232,1.188546,-0.367021,-0.07252,-1.455606,1.092876,-0.58463,P
-0.836298,-1.435367,0.248424,1.230496,0.154206,0.37229,-1.596818,1.590137,-1.433837,1.193151,-0.239867,-1.108962,-0.656221,1.057358,1.416368,-0.747578,-0.068539,0.33912,0.456749,-0.16831,-1.259993,-0.145528,0.952357,1.512246,-1.364351,N
1.308844,1.030356,1.054679,0.156482,0.036819,-0.528698,1.082693,0.05392,0.410913,-0.439809,-1.149933,0.510924,0.481099,-1.038064,-0.311723,-0.450368,-0.070733,0.653099,1.105564,0.686111,0.060165,-0.025468,1.326077,-0.016312,0.740508,P
-0.824252,-1.172719,-0.733029,-1.5536,-1.549684,-1.037085,1.119512,1.180582,0.268973,0.854456,-1.140329,1.366428,-0.592286,0.306153,1.113435,0.887552,0.232567,0.057234,0.06284,-0.180735,-0.492997,-1.521339,1.541987,1.676167,0.86582,P
-0.980707,-0.354103,-0.127903,-0.794935,1.222544,1.364648,-1.65836,-0.489406,0.623859,-0.945773,0.410715,1.683956,0.462269,-1.735557,1.362896,1.413524,-1.060413,-0.621168,1.022242,-1.266109,-1.497504,-1.592521,-0.2392,-1.13282,-1.275566,N
-0.927953,-0.510676,0.356801,1.695549,-0.802781,-0.344826,0.538048,-0.366586,1.380284,-1.125975,0.840869,1.010646,-0.37905,1.610025,0.900248,-0.57139,-0.496918,-1.116062,1.068392,1.534233,0.208195,0.81796,-1.237561,1.000467,0.021242,N
0.984386,1.445731,1.861021,1.064842,0.251135,-0.51333,1.077701,-1.542021,0.528522,-0.551064,-0.998659,-1.530743,0.577499,-0.273806,1.027786,-1.255049,0.306949,-1.452192,0.918207,0.335461,-1.516213,1.434446,-0.426014,-0.710336,-0.096844,N
0.711055,0.192634,1.73314,1.685226,-0.577565,1.248311,0.046891,-0.649131,-0.902994,0.979502,-1.487149,-0.149234,-0.062554,1.231798,-0.955206,1.031701,-1.007501,1.044101,-0.77435,-1.700585,1.559842,-0.972954,1.027227,-0.397203,-1.567973,P
0.110791,0.267231,0.96165,0.508902,-0.828736,1.113556,-0.756131,-1.111671,1.671216,-1.291982,0.804505,0.197135,-0.687194,-1.057201,-0.473838,0.243179,-0.980848,1.577136,-0.108089,0.403974,1.015835,0.637088,1.029194,-0.219888,-1.499942,P
-1.251783,-0.816835,0.057454,-0.948631,-0.633475,0.127963,0.610678,0.84314,-1.212813,0.556412,0.750504,1.406988,-0.409308,-1.017922,-0.527052,-0.661144,1.112703,-0.31381,-0.993645,0.104672,-1.62261,1.169361,-0.432226,-0.837284,0.699523,N
1.040737,1.312362,2.707821,1.304217,0.735657,-0.626914,1.368877,-1.684285,0.197754,-0.348142,0.976027,-0.010169,0.13634,1.413462,1.412774,0.238468,0.697931,1.633121,-0.332114,-0.227711,-1.447689,-1.33824,1.023318,-1.511153,-1.331202,N
0.395629,0.962791,1.021327,0.191745,-0.390235,-1.097516,1.697495,0.378312,1.651529,1.093746,-1.32329,1.58168,1.070805,0.281289,1.239122,0.543168,0.788236,-1.08149,-1.55539,0.722814,0.922775,-0.834106,1.004654,0.566411,0.69218,P
-0.965939,-1.63531,-1.579306,0.255372,1.241881,-0.551546,-0.214378,-1.046757,1.711364,-1.462587,0.364641,1.236982,0.38514,-0.28834,0.64619,-0.230274,1.644676,0.283564,1.363624,-1.61034,-0.988291,1.244469,-0.518702,0.853478,-0.505491,N
0.462749,1.077896,-0.501182,-1.129541,-0.957076,-0.449372,-1.283071,1.034926,-0.039018,-1.18714,0.580717,0.38687,-1.517242,0.36801,0.67011,0.113441,0.5023,0.5899,0.981776,-0.435024,1.291553,1.564509,1.239736,-0.248184,-0.214943,P
0.496752,0.014325,-0.736225,-0.982505,-1.021233,-1.370824,0.717259,-0.365465,0.972004,0.754633,0.825022,-1.102804,1.515673,1.573278,0.211136,-0.524801,1.666864,0.845652,1.496077,-0.863551,-1.547307,0.882188,0.843483,-1.636732,0.846992,P
0.997639,0.759979,-0.095905,-0.780251,1.49785,0.13682,-0.725728,-1.164005,-0.165355,-0.984822,1.18519,-0.307786,-0.711265,-0.590315,-1.240184,0.192972,-0.476843,-1.70566,0.116075,-0.814022,0.617119,1.06529,-0.113928,-1.20019,0.36998,P
-0.249695,-0.808918,-0.663581,0.1112,-0.800405,-1.158889,0.767329,-1.387465,-0.340525,1.316426,1.602111,-0.590417,0.58638,0.70603,-0.504571,-0.764793,0.817723,1.080947,0.586129,0.619144,0.499563,-1.352259,0.771491,-0.101147,1.15937,N
-0.978095,-1.784614,-1.196447,0.311118,0.917421,0.602757,-1.272979,-0.530365,-0.5456,-0.125298,-1.000657,-0.798501,-1.166743,0.200757,-0.251317,-1.261832,-0.21177,-1.311356,-0.957806,-0.377194,-1.23266,-0.670176,-1.018967,-0.063595,-0.433247,N
-1.411144,-1.668909,-1.755986,0.856925,1.090021,-1.01128,-0.406503,-1.168165,-0.142359,-0.898719,1.61338,-0.574888,-1.476367,1.361858,0.017161,1.687991,-0.274176,0.682811,-0.244656,1.038868,1.530181,0.685624,1.756542,1.654332,-0.887459,N
0.878139,1.579115,0.018799,-1.43154,-0.939654,1.418027,0.669024,1.252849,-1.249044,-0.758397,0.608438,1.08776,-1.239242,0.062412,-1.193645,0.78252,-1.486963,0.037759,1.589098,-0.825395,0.372896,-0.868416,0.727939,-0.653111,0.80571,P
-0.511844,-1.144889,-0.378545,0.985656,-0.61638,1.301488,0.185878,-1.681967,-1.08878,1.353419,-1.733549,-1.481844,0.821421,0.446473,0.684457,-0.762793,0.386499,-1.674411,0.137453,-0.729866,0.848472,1.587749,-0.707568,0.112205,-0.164412,N
0.106401,0.807407,-0.554281,-1.39023,1.404204,-0.169589,-1.18608,0.755265,0.826095,-1.627147,0.374131,1.693054,0.391788,-0.471573,-0.89027,-1.37349,-1.458499,1.430908,0.81188,-0.860813,1.421675,0.148927,0.112812,0.072502,-0.770414,P
-0.966649,-1.020928,-0.131904,0.29861,0.197624,-0.866903,-0.201857,-1.434605,-0.388418,0.009077,-0.348539,0.219783,-0.924016,-1.151158,-0.96142,-1.49799,1.362622,0.069448,1.01204,-0.115488,-1.600987,1.394426,-1.32254,1.356798,0.950219,N
-0.364438,-0.616455,-0.976285,-1.297373,-0.884303,0.683666,0.329687,0.447031,-0.529818,0.094093,1.134764,-1.287846,-0.707014,0.256091,0.940207,1.125093,-1.410407,-1.555781,-1.566667,1.22865,1.378617,1.486358,0.165099,1.749137,-1.473147,N
0.593365,1.299884,-0.304702,-0.78481,1.628446,0.580065,0.204658,1.618733,-0.499991,0.770378,-1.371023,-0.702243,-1.629264,0.784459,-0.40236,-0.98731,-0.252427,-1.182999,1.352383,-0.027683,-1.627413,0.176352,0.841102,-1.338571,1.037565,P
0.162577,0.43581,0.660736,0.786404,-1.405922,-0.767589,0.404745,-1.449039,1.255116,-1.69143,-1.221607,-1.290824,-1.549256,0.912383,1.253611,-0.669896,-1.598745,-1.658146,1.241881,-0.207147,0.453754,1.463913,-1.288623,-1.727875,0.15947,P
1.587461,1.595913,1.264872,0.198407,-0.975375,0.866594,0.384491,0.24148,1.478529,-0.36601,-0.095067,-0.556484,-0.36509,1.457553,0.387384,0.494754,0.911015,-1.359347,0.464571,-0.156893,1.049283,1.536586,-0.009754,-0.89881,-0.977572,N
0.601962,-0.002027,-0.54116,-0.808249,-0.921012,0.286575,-0.87384,0.151203,0.683152,-0.972397,-0.779524,0.708191,0.760935,-0.007691,-1.403409,1.431393,1.29564,-0.764705,-1.318191,1.473741,0.209786,-0.817201,-0.760531,-0.210593,0.938213,P
-0.402517,-0.701115,0.487934,1.470199,1.32777,0.793802,1.306574,-0.73266,-0.838454,1.062527,-1.396701,0.076647,-0.62113,0.852265,-0.345328,1.445161,-0.640723,1.675642,0.195632,-0.409174,0.15328,1.572265,-1.670973,0.039675,-0.347703,N
-0.660768,-1.372675,-0.804686,0.566002,-1.16494,-0.292481,1.436782,1.559947,1.003268,1.304184,0.106063,-0.566724,-0.941952,0.938817,0.312279,1.680251,0.656386,-0.010713,1.141554,0.810331,-1.13305,-1.682276,-0.548694,-1.429414,0.260276,N
0.52678,0.367891,0.909687,0.21621,0.920304,-1.636759,1.005109,-1.057232,1.274656,-0.30946,-0.264723,0.260499,0.76198,-1.289885,0.83189,0.836597,0.57728,1.443361,1.219776,-0.947994,0.332408,0.671815,0.035597,1.046609,-0.553585,P
0.567426,1.203191,2.441565,1.072085,1.51509,-0.946057,1.386354,-0.667703,1.308617,-1.157651,1.220441,0.013268,0.629221,0.460387,0.632187,-1.385434,0.218501,-0.412803,1.67253,-1.073436,1.133402,-0.291695,-0.525925,-1.312884,0.291592,P
1.301034,1.587436,2.018805,0.626835,-1.647451,-0.176114,-1.393902,0.584905,-0.12216,1.527054,-0.024748,-0.610222,-1.071039,-1.463205,-1.223291,-1.16555,-0.749614,0.517165,-1.614057,1.666718,-0.86903,-1.135976,-0.362772,1.150351,1.537599,N
1.415845,1.326136,-0.07512,-0.882479,-1.379768,1.665368,0.860584,-0.512638,-1.016201,0.747133,0.240172,1.412707,-0.064557,0.88436,0.660066,0.744738,0.352667,1.358787,-1.455632,0.030556,0.843472,-1.517232,-1.392312,-1.479738,-1.350393,P
1.042665,0.907811,1.826453,1.2567,0.312299,-0.961693,0.332296,0.94045,-1.625127,0.723993,-1.205762,-0.965461,0.989548,0.658894,-1.6786,-0.96632,-0.280182,-1.505765,-0.53843,-0.268413,-0.334328,1.690396,0.754046,0.574569,0.829346,P
0.076258,-0.717415,-0.314096,0.018101,0.460298,-1.331363,-1.450648,1.199031,1.712884,-0.100153,-1.007681,-0.312464,1.234582,-0.10108,-0.112492,0.74841,0.056902,-0.829961,0.81679,0.811225,0.813053,1.028466,0.552298,-0.043827,-1.481116,N
-0.161853,-0.805679,-1.745506,-0.994701,-0.727296,-0.410436,0.465746,0.459915,-0.503057,0.675552,1.017871,0.577286,0.955641,1.348699,1.536568,1.563284,1.331251,1.442372,-0.699884,1.567075,0.64453,0.629677,1.043161,1.287295,1.137999,N
0.756266,0.611213,0.310597,0.408792,-1.075993,0.074214,0.453094,-1.446659,1.686515,0.627846,-0.103635,0.520764,-0.729765,1.506791,0.782923,0.108242,-0.024556,-0.61443,0.475185,-1.026172,-0.692371,0.873925,0.854249,0.61071,0.063452,P
1.667605,1.026578,1.463893,0.405227,0.064119,1.414203,-1.45513,-0.929549,0.798398,0.507577,-0.071899,0.587914,0.377584,0.009204,1.330821,-0.921014,1.492184,1.3021,0.351425,1.205009,-0.895384,-0.610445,1.061967,1.451452,0.683474,P
-0.33979,0.268014,1.062264,0.736173,-1.084346,-0.532145,1.441869,-0.876859,-0.502898,-1.405482,0.145791,-0.908373,0.33293,0.813933,-0.945284,-0.447574,1.478451,1.316345,-1.25057,0.581049,-0.283441,0.688279,-1.317833,1.39697,-0.711663,N
-0.094096,-0.771072,-0.278785,1.683088,0.557203,-0.993768,1.431091,0.630127,0.750237,0.442079,-0.015075,1.539741,-0.182664,-0.018381,0.65024,1.090452,0.149928,0.813241,0.719097,0.679494,1.098684,-1.584823,-0.052105,-0.124073,-1.553666,N
-1.16357,-0.703251,-1.003004,0.348188,-1.586359,-1.132779,0.807043,-0.689444,1.691434,-0.044684,-1.591185,-1.210716,0.952805,0.845056,-0.310737,-0.544053,-0.093131,0.394224,0.781245,-0.359271,-1.311727,-0.12877,1.654805,-1.744748,-0.985133,N
0.771021,1.624589,-0.880305,-1.157446,-1.093311,-1.527137,-1.185597,0.139048,-0.654054,-0.523206,1.675958,-0.429238,-0.425683,0.948751,0.045853,0.786378,-1.195781,0.507312,0.705178,0.226066,0.216913,-1.400288,-0.289449,1.516622,-0.186896,P
-1.67836,-1.549939,-0.950123,-1.05372,-1.117452,-1.570462,-1.045336,-0.190087,-1.122583,-0.864062,-0.577659,0.658012,0.731887,0.971631,-1.504296,0.175222,-1.601525,0.590866,-1.50776,1.698673,0.540237,-0.751745,-0.517309,0.603274,-1.484114,P
0.6678,0.167165,0.096382,-0.705349,-1.507761,1.001914,1.643513,-0.57741,0.835643,-0.860214,-1.016665,-0.297523,0.584457,-0.711827,0.488143,1.752501,1.534405,0.024599,0.856937,-0.295897,-1.500933,0.827294,-1.52328,-0.792571,-1.344069,P
0.320028,1.335008,2.525009,1.278495,-0.006754,1.66511,-0.974126,-0.052253,1.108477,-0.27863,0.863793,-1.108537,-1.254399,-1.648898,-1.024287,-0.387744,-1.609613,1.491947,0.989909,-1.413283,0.154801,-0.188049,-0.802141,-0.352737,1.354833,P
0.994884,0.068385,-0.616029,0.194764,-0.700532,-0.084717,1.262697,-1.770488,0.379407,-0.675571,1.046258,-0.935258,-0.449429,0.593778,1.206907,-0.707587,-0.512319,-0.862624,1.533945,1.20409,1.565613,-1.233646,0.660663,-0.772391,1.084696,P
-0.2302,-0.55749,0.581561,1.187096,0.056904,-0.052282,-0.167073,0.036052,0.257355,0.534397,-1.225567,-0.521652,-0.297342,-0.428879,1.026738,-0.644062,-1.350298,-0.402755,1.020858,0.209642,-0.480239,0.65189,1.04223,0.929556,1.305608,N
0.372484,0.283126,-0.428628,-1.320859,0.44467,-1.673278,0.98451,-1.150524,1.422862,0.650309,0.46682,-0.834004,0.428391,-0.349532,0.87914,1.013515,0.066487,-0.243685,0.255363,-0.858333,-0.318641,-1.687073,0.217227,-1.169173,-0.330611,P
-0.098238,-0.270474,0.729879,1.639388,-1.278495,0.998191,-0.283994,1.015027,0.202166,-0.958168,-1.4822,-0.642408,-0.642926,0.952923,1.330862,0.207111,1.142185,-0.54998,0.969226,0.435197,-0.106977,1.153786,1.488286,0.689061,-1.37591,N
