@relation fri_c1_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
-1.206544,-1.462815,0.064428,-1.394657,-0.712138,1.3023,-0.097544,-1.417212,0.320119,-0.134676,0.836404,-1.491496,0.881355,0.231176,0.293931,1.122216,0.131332,-0.935777,-1.199347,1.416862,-1.025154,-1.153859,-0.033968,0.742148,0.969779,P
-0.449023,0.327762,-1.341454,0.188966,-1.355099,0.585156,-1.213239,0.200983,-0.375443,-1.183049,0.04378,-0.333447,-0.327075,-1.106947,1.542983,-1.365859,-1.253329,1.136832,-0.943327,-0.888158,0.420645,1.62699,0.570831,0.773649,0.404925,N
0.461905,0.594147,-0.312361,-1.230671,-0.630574,-0.1268,0.568853,-0.864552,-0.732956,0.497741,0.211537,0.219498,0.385596,1.045547,0.353056,0.209275,-1.557203,-1.226811,-0.653393,0.928924,-0.40066,1.642592,-1.458678,0.332204,0.227386,P
0.098744,-0.774782,1.634014,1.350428,0.577213,1.52823,-0.293591,-0.813213,-1.336951,0.569978,1.549885,1.237136,-1.553749,-1.277681,0.329589,0.21381,-0.790637,-0.731857,-0.286429,-1.43134,0.000241,0.659067,1.703335,-1.084165,1.331718,N
0.658492,1.033572,-1.111607,0.289339,1.242236,1.281651,1.722155,1.129182,-1.047413,-0.117637,1.097563,-1.023044,1.177585,-1.701271,0.053456,1.226344,1.365104,-1.372123,0.067026,1.702396,-0.234558,-0.710839,0.153074,0.112238,-0.585887,P
0.14162,0.68481,-1.108784,0.238186,0.049332,1.417451,1.578131,1.098603,0.064428,-1.590466,0.49912,-1.215859,0.359298,-1.375678,1.579891,0.709629,-0.991503,0.964913,-0.827554,0.526728,0.662203,1.429336,-0.543526,-1.626529,0.407512,P
0.850671,0.123592,1.410748,-0.458931,0.925391,-1.505848,-0.337239,-0.695587,-0.363935,0.067925,1.065838,0.747593,-0.574119,-0.082965,-1.653601,-1.311415,-0.359266,-0.108643,-0.734902,-0.731591,1.472578,1.391266,-1.513752,1.475556,0.748072,P
0.764293,0.256141,0.800107,0.947994,1.514788,1.255539,0.665428,-1.404208,-0.918324,-0.671483,-1.069907,-1.247814,-0.947314,1.397784,-0.346299,-0.751854,-1.619127,1.409271,-0.114982,-0.414898,-1.102994,0.666249,-1.05404,1.549816,0.059178,P
0.105515,-0.424265,0.685116,0.382797,-0.227752,-0.059336,1.295591,0.663182,0.966927,0.698744,-0.379467,1.454524,1.045104,1.075987,1.429754,-0.043036,-1.024933,0.554886,1.607032,1.475122,-1.382682,-1.664791,0.835282,-1.163944,1.251958,N
0.445909,-0.293333,1.298538,-1.622475,0.547026,1.206298,-0.462043,-1.208729,1.596458,1.030357,-0.053038,-0.954378,-1.030888,0.710241,1.514798,-0.280794,-1.390919,0.525815,-1.261963,-1.608773,0.478774,-1.623309,0.844709,-1.369418,0.803238,N
-1.685792,-1.253648,-1.42142,0.870081,-0.883672,-0.286845,0.968931,0.960319,1.480703,-0.922512,-1.104911,1.267748,1.639038,-0.468024,1.379538,1.414325,0.247362,0.375079,-1.658068,-0.758142,0.729994,-1.233376,-1.616051,-0.165128,0.470699,N
0.23405,0.751241,-1.03535,-1.568749,-0.06817,-0.626443,-1.321258,1.356888,0.472991,-1.415368,-0.784357,0.903366,-1.54946,-0.388873,-1.204293,-1.330076,0.885119,-0.657494,0.052751,-0.923473,-0.902872,0.024189,1.293656,-1.435937,0.249648,P
0.211765,0.135605,-0.022171,0.448759,-0.181729,0.932005,-0.661697,0.868903,1.510674,1.048757,-0.098092,-1.638706,1.048801,-0.608629,0.614343,-1.560679,-0.637482,-1.507167,0.127655,-0.328608,1.167406,1.203955,-0.415581,1.519912,-1.279967,P
0.602442,0.40772,1.024098,-0.029549,1.407296,0.563041,1.001309,-0.901937,0.744637,1.595751,-0.709782,-1.403246,0.498602,1.502479,-0.880728,0.347024,-1.686209,1.581685,0.209338,-1.439399,0.836608,-0.389156,0.500088,0.988025,-0.684299,P
0.922271,0.909931,0.712501,-1.253635,-0.743542,-0.648475,1.029898,1.307007,0.799158,-0.267518,0.395642,-0.129212,-0.322852,1.215957,1.077407,-0.180305,0.821799,-0.238007,-1.24208,-1.699823,1.220634,-0.304748,-0.113648,0.862893,-1.355714,P
1.467494,1.555122,-0.167149,0.685455,0.567435,0.522708,1.358729,-0.306119,-1.26983,-1.250096,-0.947488,-1.643982,1.175775,-1.085358,-0.399568,-1.256949,0.933044,-0.48466,0.756635,1.584941,0.831466,0.00043,0.424938,0.026224,-1.546234,N
1.641488,1.429186,1.053065,-0.510157,0.143052,1.037845,-0.532814,1.015923,-1.32831,-0.4328,-1.099616,0.71012,0.165449,0.781816,0.538122,0.630318,-0.011988,1.05351,1.098478,0.245455,-0.230762,1.062351,-0.165464,1.159854,0.588983,N
1.830527,1.690962,0.301252,1.250717,-1.263607,-0.624959,-1.333058,-0.70043,-1.003573,-1.385608,0.382601,1.591441,-1.417096,0.654331,1.158196,0.60061,-0.872354,1.093494,-0.409507,-0.601225,-0.963416,-1.506582,1.711821,1.15152,-1.00763,N
1.217481,1.203544,0.644585,1.45513,-1.639411,0.733314,1.199859,1.065469,-0.723021,-1.671623,0.726192,-1.286427,-0.212034,1.728668,-1.005884,-0.967516,0.354699,0.425844,1.220893,-0.892984,0.29134,1.250677,0.689851,-1.687839,1.063633,P
0.613193,1.250512,-1.054505,1.364861,-1.109964,0.524488,0.889564,-0.595137,0.032436,-1.378948,1.294784,1.193217,-0.584224,1.212875,-1.51217,-0.079924,-0.390372,-0.959004,-1.396198,0.010693,1.062077,1.142217,-0.100414,0.370651,1.482541,P
1.161705,0.417967,0.976617,0.684398,1.344511,-1.628162,-1.183141,-1.24139,0.364474,0.65135,0.302306,0.704587,1.684339,1.022857,-1.196764,0.247326,-0.732011,-1.013789,-1.664964,1.166224,-0.68087,1.715081,0.402718,-0.227672,-1.540869,P
0.21971,-0.143742,0.223391,0.50758,1.286142,0.975205,-0.786229,1.003523,-1.666539,1.007762,-1.145315,1.533806,-0.940939,-0.440302,1.311666,-1.097843,0.045924,0.238898,0.180755,0.103213,0.531278,-1.580074,0.572519,0.444607,-1.681209,N
-0.219038,0.435986,-1.468921,0.988272,-0.437577,-0.985453,0.610109,1.1361,0.247579,-0.272973,1.425335,0.444158,-0.007426,-0.291365,1.643222,0.133396,-1.277666,-0.230724,-1.393191,-1.308223,0.436324,0.680052,0.90798,1.343052,1.032811,N
-0.675948,-0.725221,-0.315853,-1.725049,-0.357821,1.161693,0.323411,1.039286,1.224498,0.657888,1.12675,-0.662361,-1.361407,-1.479433,0.085231,0.64245,-0.29367,-0.539659,-1.526354,0.540156,-1.220739,0.342525,-0.099602,-1.128821,-0.461452,P
0.142113,0.214735,0.049449,-1.240029,1.591619,0.562157,0.659599,0.781451,0.146208,0.317037,0.267974,1.169514,0.15751,0.547498,0.458002,-0.028281,0.40815,-0.983282,1.508887,-0.643232,-0.467204,-1.629583,-0.602447,1.125286,1.592745,P
-0.582696,-0.208223,-0.453876,0.273585,0.199813,-0.509101,0.677873,-0.849009,0.482143,1.385188,-1.292649,-1.381433,1.432157,-0.989598,1.197581,-0.992737,-1.339015,-0.903037,-0.780114,0.972875,-1.128649,0.324549,1.720859,1.104972,-0.73835,N
0.212358,0.437211,-0.006832,0.657489,-1.297973,-1.209534,1.273555,-1.574477,0.409033,-1.106463,0.817874,-0.869553,1.329484,0.670445,0.05783,1.661709,-1.0662,1.320587,-1.236246,0.098879,0.894312,0.849974,1.532126,0.422141,-0.760958,P
0.834961,0.021353,1.108763,0.07047,-0.355116,1.482709,-1.055911,-0.508459,-1.270709,0.157789,-0.567639,0.756494,1.52179,-0.907148,1.699072,-0.412956,-0.255235,-1.60162,1.686406,-1.30013,-0.616256,-0.061185,-1.372734,-1.508465,-0.336014,P
0.083018,-0.290384,0.701924,0.487346,-0.003972,0.836155,-1.412755,-1.556347,1.717132,-0.757545,-0.765476,-0.531902,-0.157218,1.043601,0.20945,-0.678379,-0.291675,-0.850419,0.111983,0.485156,-0.310651,-1.759661,0.631138,-0.243908,1.34013,N
1.801993,1.333339,1.37772,-0.669814,1.254431,-1.541024,-1.405679,-1.63343,0.645817,-0.672306,-1.189546,0.776416,-0.593666,0.622107,-0.032915,-0.34003,-0.77067,-0.812805,0.241115,-0.650295,1.104106,-1.362652,0.57724,0.512644,0.712833,N
-1.370523,-0.840479,-1.040422,0.091451,-0.226328,1.677407,-1.248996,-0.098728,-0.998141,-0.521732,1.689632,-0.681291,-1.235287,1.58864,-0.827067,-0.119797,0.591682,-1.205244,-1.182365,-1.03719,-1.132614,0.442001,1.281981,1.335027,-1.083636,N
1.042464,1.68954,-1.490284,-0.837703,0.945852,-1.339855,1.470895,0.424832,1.309736,0.450393,-0.418957,-0.430327,1.214524,1.314596,-1.176557,0.831529,0.481345,-1.356377,-0.172632,0.026865,-0.763912,-0.087917,0.678408,-0.17407,-0.768101,N
-0.998235,-1.559095,1.265019,0.002778,0.241104,-0.155419,0.744141,-0.223603,0.980817,1.06182,0.206857,1.653317,-1.354975,0.669974,0.306643,-1.552925,-1.437423,1.351986,1.230882,0.968583,-0.175078,-1.385278,-1.28178,-0.155435,-0.494646,N
-0.343715,-0.337111,-0.328841,-0.86789,-0.45789,0.680861,1.433351,0.896745,0.322613,1.052794,-0.22735,-1.454871,1.694845,-1.57181,1.278124,-1.747229,-0.643811,-0.607318,0.910663,-0.390044,0.868247,-1.213877,0.709972,-1.344113,-1.619093,N
0.636143,0.640986,-0.395975,-1.632668,1.672732,-0.406242,-1.462233,-0.295129,0.95756,-1.269364,1.733263,0.583497,-0.999263,1.347714,-0.584581,1.669442,-1.038997,-0.518838,0.651041,1.602702,0.031032,1.104435,0.140793,0.431941,-0.932512,P
-1.378956,-1.314278,-0.321287,-0.10413,1.040731,-1.205687,0.097325,-1.374415,1.338938,1.642421,-0.258044,0.45621,-1.311057,-0.857074,0.440051,-0.283539,-0.92641,-0.389942,-0.155218,0.049663,-0.937992,0.821498,1.531984,-1.620638,1.345013,P
-0.162664,-1.08677,1.495584,-1.385352,-1.4353,-0.164722,-0.433296,0.945909,0.255273,-1.453093,-0.049593,1.449234,0.648329,-1.259668,0.482229,-0.826316,0.777255,0.680588,-0.044399,-1.213744,-0.03762,-1.742695,1.209309,0.109244,-0.574138,N
-1.667973,-1.39737,-0.32146,0.883141,-0.706833,0.176536,-1.393436,0.81045,-1.509033,1.05158,1.26222,-0.590011,1.186708,0.127925,-0.749161,-0.401211,-0.85557,1.578496,-0.812958,1.293928,-0.810757,1.05862,1.434469,1.382918,0.27012,P
-0.760173,-0.902357,-0.342221,0.815524,0.27423,0.901651,0.899456,0.22133,-0.371515,-0.986409,-0.375039,0.227327,0.325357,-0.801659,0.950889,1.618079,-0.290423,-1.218305,-0.350184,1.475643,0.943538,1.509576,-1.716912,0.507026,0.51975,N
1.504061,1.484851,0.030166,0.137926,0.560758,-0.7027,1.662291,-0.270268,-0.707032,1.012423,0.429831,0.47174,-1.257082,0.877191,0.363726,-0.302842,-1.569293,0.92137,1.00869,1.135264,0.887856,1.577054,1.663653,-0.657628,-0.347654,N
0.075067,0.628569,-1.164547,-0.93231,0.814417,-0.563203,-0.2978,0.558299,1.134275,-0.301683,0.204111,-0.660728,1.502821,0.194342,0.132427,-0.711682,-0.111299,-0.606099,0.838549,0.995263,0.354855,0.365155,-1.660654,1.565938,-0.759835,P
1.251957,0.950675,0.54884,-0.635542,-0.311196,0.40893,-0.872363,-1.098702,-1.427542,-1.287803,1.242141,0.170996,1.232215,-1.722957,-0.492846,0.727381,-0.585747,-1.646706,1.09579,-0.67018,0.929099,0.450582,-0.586585,-1.072447,-0.342795,P
2.104924,1.526842,1.394364,-1.383454,0.593256,-1.36096,1.544985,0.051961,-1.550483,-1.234642,-0.253781,-0.734447,0.613811,0.704782,-1.516475,-1.129196,0.398111,0.612302,-0.43635,-0.767231,1.789672,-0.395614,-1.366181,-0.017437,-1.33129,N
-0.172306,0.549163,-1.08648,-1.365367,0.299586,-1.005928,-0.783826,-1.651715,0.578192,-0.60609,-1.526826,0.795473,-1.575891,-1.289489,-0.219509,-1.226335,-1.031555,-1.124668,1.582069,-1.543894,0.319454,0.215622,-0.802889,-0.75989,0.543795,P
0.391313,-0.001396,0.673904,-0.832586,0.849983,1.443906,-0.243117,-1.58367,-0.084897,-0.7067,-1.54024,1.485235,-1.520733,0.734346,1.041751,-1.079905,1.439977,1.069446,-0.562622,0.318279,-0.985115,-1.676153,-0.198542,0.096395,-0.916255,P
0.34729,0.614486,-0.755446,0.326355,-0.925689,0.761237,-0.70363,-1.504819,-0.516181,0.882837,0.477501,-1.632444,1.702054,-1.531182,-0.526721,1.542672,-0.694503,-0.021165,0.839587,-0.888341,-0.343195,-0.7218,-1.612904,-1.570251,-1.362544,P
-0.752801,-0.325059,-1.077136,-1.255198,0.821952,-0.082002,-0.626463,-1.180567,0.915176,-1.401877,1.406151,-1.056053,1.62908,0.02093,-1.08723,-0.670855,1.479273,-1.167552,0.397125,-0.448795,0.878242,0.253795,-1.220651,1.525523,-0.361079,N
-0.658531,-1.12,0.561389,-0.13174,-0.266362,-0.918333,0.152358,0.484161,-1.086968,-1.238657,1.684762,-1.272924,-0.626543,0.914946,1.654305,0.610981,0.819899,-0.994008,-0.762958,-0.65445,0.440329,1.086072,-0.572441,0.330601,0.771054,N
0.835703,0.313764,1.701882,-0.286015,-1.379808,0.846186,-1.231074,0.37639,0.195302,-1.012999,-1.526427,0.730596,-0.35735,0.368978,-0.149288,-0.402459,0.462986,0.170324,-0.752005,0.341169,0.83487,1.202871,1.27042,0.393917,-0.272037,P
-1.639971,-1.141465,-1.218299,-0.188334,1.270729,0.574797,-0.278002,-0.976037,-1.427689,-1.347254,1.54642,0.788333,0.516656,-0.884391,1.477702,-0.036712,-1.548502,-0.361567,-1.160502,-0.669969,1.130681,-1.041231,-1.554121,-1.765199,-1.376049,N
0.022078,0.685389,-1.511502,0.100551,-0.271172,-1.227284,-0.879886,0.902241,-0.042729,-0.32635,-0.231077,-1.36494,1.575439,-1.08355,0.052951,-1.582638,1.365634,1.325162,-1.144495,0.872103,-0.480399,-0.608311,0.466298,1.085876,-1.676571,P
0.700208,-0.099913,1.366644,0.131205,1.058371,0.789245,-0.981161,-0.830587,0.601755,0.839119,-1.172435,0.599604,-0.388151,-1.56853,0.430163,-0.327604,-1.652969,1.098682,-0.818231,-0.508767,1.473965,1.606744,-0.393176,1.043949,-0.151539,N
0.177537,-0.074461,0.560214,0.490651,-1.283527,0.642199,0.095941,-0.416135,-0.197744,0.737454,0.968476,-0.34968,0.666971,1.414222,1.583095,-1.266429,-0.088334,-0.724232,-0.903273,0.201338,-0.208962,0.622138,-1.534731,0.401019,1.756892,N
0.93524,1.373807,-0.946043,-0.119077,-0.201214,0.230747,0.010998,-1.054791,-0.777034,1.354396,0.466429,0.199646,1.02265,-0.160111,-0.537971,0.892684,-1.168454,-0.788759,0.614392,0.371531,-1.642948,0.534709,1.693051,-1.127546,-0.902759,P
-1.230313,-0.808454,-1.067866,-0.390609,-0.05172,-1.113741,-0.073166,0.869964,0.288287,-0.580893,-0.936856,-0.726494,0.769468,-0.341607,-0.637142,1.056999,-0.312231,1.331485,1.240386,-0.744958,-1.447862,0.133566,-1.678052,0.525457,0.67166,N
-0.764426,-0.995911,-0.699409,0.986968,-0.098282,-0.036856,-0.021824,0.062852,0.690037,-1.182374,1.733451,-1.348104,0.132234,0.305636,1.008537,1.037394,0.105634,0.900386,-1.19449,-0.605513,-0.54284,1.347749,0.001835,-1.125019,1.048077,N
1.446483,0.631801,1.462822,0.370059,0.384873,1.572121,-0.538629,-0.006624,1.586194,1.675413,0.431034,0.718382,0.498961,-0.37761,0.677502,1.153076,-0.465436,-0.403865,-0.001103,-1.195463,-0.110137,1.506212,0.9323,1.10046,0.438268,P
-0.763082,-0.653674,-0.09214,0.146836,0.603868,-1.621767,0.045939,0.935111,-0.899899,1.204002,-0.668948,0.208898,-0.819949,-0.307955,0.683141,-0.59365,1.469841,-0.81442,1.314318,-1.586364,-1.297559,0.97095,-0.730638,-1.114444,0.823865,N
1.018984,1.565451,-1.165371,0.380919,-1.554513,-0.479287,1.761762,-0.508908,-1.066558,-0.977797,0.050774,0.780098,1.646107,-1.455205,-1.61312,0.251269,-1.521805,-1.518723,-0.187719,-0.405011,-0.701918,1.2767,-0.446643,-1.142421,-1.423886,P
-1.635476,-1.409497,-0.985533,-0.617611,1.334959,0.665735,-0.995169,0.901751,1.595443,0.452039,1.670235,-0.367983,-0.289297,-1.097766,-1.130515,0.275074,0.5381,1.067381,0.739885,-0.403752,-0.607262,1.323692,-0.911507,-1.048108,0.398652,P
-0.371796,-0.072538,-0.652626,-1.188636,0.937549,-1.535434,-0.964212,-0.994256,-1.174429,-0.947445,0.830703,1.026889,0.606051,0.24669,1.032192,-0.725769,0.358354,0.611386,1.576095,-1.114016,1.534562,0.55716,-0.54837,0.622831,-0.709335,N
0.539873,-0.08098,1.175958,-0.809018,-0.994048,-0.316781,0.013415,0.178088,0.008312,0.163296,-0.918842,0.175564,-0.217898,-0.753151,-0.548294,0.191158,0.071451,0.832593,-0.343668,1.621671,1.778395,0.495593,-0.324359,-0.456055,1.48836,P
1.8873,1.615192,1.267909,-0.352765,-0.651213,0.282245,-1.099577,1.533416,1.024904,-0.273348,-1.323508,-1.381709,0.977273,0.068958,0.327138,0.210347,0.617423,-0.035093,0.463445,1.431179,-0.200345,1.67045,1.604151,0.865791,-1.572552,N
-1.087149,-1.441573,0.469761,1.661946,0.965422,-1.220476,1.439897,0.356904,0.860274,0.194765,0.872994,-1.095913,1.094737,1.02315,-0.921583,0.495022,-1.289009,-0.307452,0.858941,-1.383109,-0.998961,0.128728,0.037495,0.444784,-1.562497,N
0.290475,-0.156483,1.067221,0.517897,0.189251,0.481016,1.419262,1.508363,-0.11888,-1.068373,-1.616172,0.846281,0.03957,0.052137,0.537013,0.040832,-1.331681,0.951662,1.111122,-1.60689,0.049053,0.038364,-0.175533,-0.988133,-1.509837,N
1.687657,1.387316,0.939835,0.546335,-0.533927,1.154272,-0.381727,0.450918,-1.567372,1.09747,-0.80045,0.98142,1.193451,-1.561854,1.40729,-1.25839,0.137236,-0.944457,-0.358299,-0.908019,-0.110691,0.498215,0.72608,-0.231118,1.66366,N
0.009681,-0.682583,0.977955,0.800535,-0.139683,0.65729,-0.397565,-1.158202,0.783511,1.434218,-0.126821,-0.67203,1.749368,1.332446,1.523733,0.522435,-1.27306,1.601664,-1.32898,1.450869,-0.862937,-1.072407,-0.226278,-0.872909,-0.325169,N
-0.08949,0.260807,-0.823032,-0.189423,-0.57392,-1.694624,1.080515,-1.382145,-1.573668,0.552511,0.733752,0.078898,0.410937,0.230932,1.406085,-0.72397,-1.303717,-0.837022,1.577533,0.515751,0.166691,-1.636544,0.814041,0.179551,1.549392,P
1.172454,1.64535,-0.960309,0.318107,-0.992889,-1.303399,-0.875826,1.442633,1.411188,0.226098,-1.188977,-1.315718,0.770677,-1.128518,-0.875506,1.358205,-1.569241,-0.06704,0.800396,1.662335,-0.091666,-0.587897,-0.577054,0.968804,-1.005048,N
1.286824,0.806165,0.90939,1.451378,-1.197894,0.09571,0.360788,1.411924,-1.080742,-0.353038,0.058163,0.02561,1.573513,1.688343,1.006498,-0.098457,-0.461083,-0.497991,-1.101805,1.058336,0.228627,-0.666652,-0.62016,-0.213294,1.456098,P
-0.721459,-1.244803,0.512307,1.317592,-1.182511,-1.449831,-1.406813,-0.408293,-0.423057,1.736886,0.936079,0.027357,1.542801,0.704597,0.066414,-0.839133,0.493304,1.575263,1.442106,-0.134475,-0.043521,0.847329,0.204082,0.059364,-0.237553,N
0.490569,0.249966,0.489968,-1.19836,-1.53219,1.262895,1.679059,0.419093,-1.545866,-1.501428,-0.041973,1.113928,-0.085016,-0.200471,-0.263087,-0.821425,-1.51396,1.341678,-0.395752,0.283198,-0.680971,1.536405,0.138882,0.091058,-0.827984,P
-0.354227,0.284655,-1.611929,-0.803819,1.21422,-1.432778,0.726305,-1.636343,0.428844,-0.351913,1.122999,0.573457,0.607694,1.515891,0.205779,0.54888,-1.442753,-1.488567,1.136061,0.281519,1.353347,-0.056542,-0.667083,0.281246,-1.094839,N
1.243142,0.648748,1.380823,-1.055521,1.338994,0.361099,1.12144,0.572251,-0.397442,1.383084,-0.040949,0.110388,0.442772,-0.452887,-1.030781,0.725273,1.615551,1.616477,1.54757,-0.562695,1.109445,0.091421,-0.813835,1.584903,0.885256,P
0.691598,1.224998,-1.68118,-1.537541,-1.596087,0.847851,-0.307576,1.369229,-0.189586,-1.271492,0.440133,-1.474637,-0.154415,-1.150182,-1.348963,1.264647,0.855662,-1.31147,-0.074838,-0.295788,0.275464,-1.738815,-0.8443,0.159256,-1.492579,P
-0.95027,-0.55539,-1.177049,-1.671161,0.333836,0.712357,0.942474,0.472621,-0.924936,0.30386,1.631947,-1.019738,-0.273894,-1.087296,1.077829,0.554872,-1.31898,-0.359428,0.459102,0.820949,-0.463426,1.256231,0.725348,0.876973,0.823294,N
-0.867939,-1.049161,-0.025865,-0.982335,1.404465,-0.815777,-0.531929,-0.266983,-1.244048,-1.447405,-1.366058,-0.932713,-1.458921,0.376045,0.847163,-0.569541,-1.696143,-0.259313,1.378581,1.32,-1.612574,0.838377,-0.991192,-1.061091,0.417671,N
1.312663,1.310533,0.047259,0.308076,-1.719031,0.408774,-1.201777,0.543878,0.605786,-0.838825,1.491661,0.035697,-1.098488,1.133389,-1.675649,-1.32129,1.562875,-0.454982,-1.310154,-0.120912,1.048368,-0.386333,0.659949,0.816684,0.330383,P
0.137749,0.397334,-0.184068,1.633162,-0.045277,-0.503506,-0.646689,0.053951,0.48669,1.200549,-1.293632,-0.332127,-1.569893,1.427533,1.023605,-1.08391,-1.133406,-1.392323,1.016239,-0.569075,0.098838,0.34954,1.552365,1.371616,0.468992,N
-0.85619,-1.588132,0.926205,0.540583,-1.247361,-1.502757,-0.772443,-0.021074,1.493731,-0.88079,1.139801,-0.107334,-0.41835,-1.577421,-1.571325,-1.488568,0.217575,1.205498,-0.003784,1.405385,0.505588,-0.758633,0.972863,0.073314,1.277535,P
1.226619,1.127915,0.277419,-1.635723,1.628671,1.375169,1.483653,0.397821,-1.246274,-1.510128,-0.762777,0.267654,1.159181,0.176886,0.157981,1.051335,1.514122,0.32983,0.687968,0.839666,-0.838106,1.0685,1.686914,-0.371011,-1.461524,P
-0.441835,-0.603762,-0.048783,-0.357243,0.163993,0.649576,-0.158767,-0.512889,-0.946239,0.782053,0.405476,1.701078,-1.578712,-0.416976,-0.339448,-0.502415,-1.455615,-0.124042,-0.478805,-0.563898,0.39149,-0.422111,-0.054955,-0.106936,-1.232625,N
-0.140947,0.217035,-0.38255,-1.293133,0.224288,0.231398,0.087052,-0.656678,-0.576033,1.070328,1.541872,-0.828897,-0.63999,-0.356808,-1.469515,1.680123,-0.500256,-1.344924,-0.502035,-1.700479,-1.639559,-0.768112,-1.411426,0.777704,-0.014397,P
-1.124547,-1.69063,1.288425,-0.624206,-0.203224,-1.61375,-0.011437,1.62607,-0.813791,-1.344524,1.718163,1.618253,0.131888,-1.693897,0.174596,0.616911,0.80898,1.609965,-1.296072,1.368843,1.292249,0.602678,0.453691,0.795214,1.186414,P
-0.584515,-0.912144,0.449466,1.744054,0.573247,-1.46229,-0.638553,-1.241662,1.427267,0.749287,-0.615264,-0.828219,1.332111,-0.56652,0.164132,-1.480008,-1.034242,1.299254,-0.963955,0.469715,-0.451629,0.259833,1.127627,1.297076,-0.13146,N
-1.668636,-1.699161,-0.067282,-0.459857,0.427124,0.68333,-0.280614,-1.256243,-0.752401,1.60636,0.499893,0.074335,1.078938,-0.599121,-1.075385,-1.676427,0.069642,1.267231,-0.071736,0.573586,-0.620937,-1.540391,1.243544,1.203535,-0.612852,P
-0.136697,-0.333901,0.330049,0.862214,-0.810094,-1.372642,-0.316918,-1.136847,1.486139,1.468547,-1.405706,1.606587,-1.526653,0.277871,1.68611,-0.324273,1.484741,-0.562192,1.162896,0.818421,-1.286598,-0.672276,-1.006467,0.637103,0.716122,N
1.469824,1.20812,0.897699,0.102978,0.674993,0.801466,-0.42167,0.367332,0.132442,-0.353173,-0.018027,-0.581208,0.614751,-0.707575,-1.608367,-0.661735,0.361295,0.934026,0.656942,-0.792323,0.465013,0.08884,1.357663,-1.431029,-0.164045,N
1.115623,0.959254,0.805214,0.216159,0.986841,0.430766,-1.58061,0.635132,0.655324,-0.935632,1.220709,-0.058545,1.025049,-1.351572,-0.2858,1.358403,-1.177963,-0.282431,-1.20068,0.085234,1.579623,0.438792,0.462825,1.077158,-1.640214,P
-1.657707,-1.269776,-1.22099,-0.64556,0.186304,0.894357,1.276143,-1.180184,0.634245,0.337965,0.844814,1.227402,-0.46982,1.383433,-0.990345,0.772857,-1.139461,-1.580749,-0.504407,0.12412,-0.231396,1.473622,-0.999232,-1.093474,1.526067,P
1.036982,1.432812,-0.361436,-0.171352,1.519786,-1.507185,0.099339,-1.74776,0.974901,-1.673462,-1.180718,-0.390923,-1.254949,1.259481,1.310469,-0.674141,-1.629678,1.280991,0.574844,-0.595403,-0.18038,1.01491,1.639497,-1.591505,0.561221,P
-0.089553,0.656137,-1.602334,-0.500631,-0.541764,-1.384015,1.319075,0.423566,0.001445,-1.630429,0.036923,0.862029,0.54338,-1.266465,-0.54352,-1.224182,1.285405,-0.828594,-0.526875,0.26766,0.239913,0.835082,-0.261311,1.176465,1.250215,P
-0.728975,-0.030438,-1.35909,-0.582547,0.387784,1.541643,1.489635,0.944134,-1.157579,-0.542155,-1.672842,1.709227,1.751337,0.476359,0.446923,0.429516,-1.73711,0.526972,1.072356,1.112553,-1.390461,0.255281,-0.264137,0.460689,-0.787718,N
-1.686056,-1.666684,-0.731034,1.600011,-0.461517,0.001274,-1.576941,-1.407084,0.645286,-1.231473,-0.377774,0.049724,0.782714,0.116717,0.64474,0.652905,0.589111,-0.497851,-0.998597,1.402412,-0.121338,-0.555672,-1.436591,-1.536535,0.598856,P
-1.168105,-0.652238,-1.407662,1.370258,-0.169708,0.308682,1.744094,-0.559228,-0.083087,1.494431,-1.336939,0.003697,-0.241926,0.522332,-1.130628,-0.037084,-1.49829,0.055792,0.254249,-0.416733,-1.359144,-0.128565,-0.256308,-1.635797,0.9945,N
-1.301207,-1.187185,-0.102985,1.537674,-1.24995,1.654327,-1.154107,0.615261,0.973252,-0.995596,-0.342233,0.707566,0.547567,0.998818,1.223564,1.383685,1.278087,-1.181069,1.427956,0.532368,-0.591882,-0.13485,-0.615708,-1.314757,-0.008231,N
1.170004,1.588139,-1.09241,1.583006,1.455511,-1.181486,0.274126,-0.364578,0.820095,-0.416503,-0.644573,1.492016,1.155108,0.43157,0.985447,1.36671,1.604812,-0.773952,-1.616466,-0.834778,0.156328,-0.479795,-0.048939,-0.896507,1.214838,N
-0.355497,0.017462,-0.769306,1.489304,-0.04,0.083398,-0.995841,1.686461,1.163192,0.779813,-0.514267,1.132899,1.227363,-0.168612,-0.055641,1.616274,0.671327,0.681577,0.066231,1.507135,1.752787,-1.541697,0.457838,-0.010627,-1.475431,N
