@relation fri_c2_1000_10

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute binaryClass {P,N}

@data
-0.403324,-0.042862,0.691743,1.624715,-0.734876,1.721747,0.662744,1.576456,-1.624499,1.17417,N
0.99915,1.580478,2.05074,1.140303,-0.262214,-0.029943,-0.33733,-1.67448,0.6832,-0.835292,P
-0.725018,-0.669924,-0.125892,0.702623,-0.755988,-0.087995,0.896127,0.9188,-1.633395,1.228015,N
1.80879,1.095319,0.312944,-0.152322,0.001738,-1.124585,-0.462733,-0.788953,-0.189031,0.246219,P
0.609854,0.623387,-0.316646,-1.163668,-0.861357,0.562386,-1.294439,0.876375,1.23789,0.441378,P
0.498944,-0.198971,0.164768,-0.652307,0.798244,-1.014926,-0.654581,1.663021,-1.134867,0.035631,N
-1.626883,-1.533719,-0.973945,1.651963,1.529575,-0.129955,-1.171095,0.188838,-1.487019,-0.366562,N
-1.008947,-0.889697,-0.923898,-1.462984,1.189535,-1.05288,-1.630763,1.151823,-1.350317,-0.26044,N
0.999602,0.647479,-1.203789,-1.276485,-1.509804,-1.223435,-0.080243,0.843634,-1.335265,-0.880493,P
-1.664105,-0.931745,-0.228762,0.513851,-0.598483,-0.684754,-1.284478,1.08461,0.942568,1.107911,P
1.062381,0.664097,1.424023,1.649945,0.864665,1.331476,-0.247637,0.36051,1.024803,0.049587,P
-1.510659,-1.552048,-0.626952,-1.117773,-0.088674,-1.124529,0.392592,1.270931,0.566286,-0.498671,P
-0.802328,-1.27975,-0.024151,1.302256,0.696046,-1.51595,0.354523,0.248703,-0.245875,-0.610102,N
0.56916,0.127097,0.262536,1.180529,0.393694,0.005337,-1.314512,0.835454,0.932209,1.562981,N
-0.989728,-0.243118,-0.85506,-0.122006,0.416146,-0.729439,-1.311791,-1.424703,-1.113498,-0.350989,N
1.349756,1.171434,0.828665,-0.062229,-1.462335,-1.140612,-1.024392,-1.002014,1.230536,0.446351,P
-0.524286,-1.383049,-0.472014,0.244204,-0.611983,1.527904,-0.409186,-0.356578,-1.686186,1.704032,N
1.15889,1.670778,2.91255,1.354629,-1.681306,-1.165049,1.569915,0.484744,0.641764,-0.744564,N
-0.400871,-0.490278,-0.36969,0.101186,0.815034,-1.151221,-1.730161,1.418804,0.173167,1.166966,N
1.229015,0.937337,0.561126,-0.417842,-0.972646,1.317242,-0.716937,-0.16641,-1.452472,-0.191516,P
-0.860951,-0.824364,-1.434005,0.976678,-1.623141,-0.338363,0.756582,-1.444799,1.028941,-0.588357,N
0.484607,0.574446,2.273076,1.716461,-0.466515,0.660327,0.084801,-1.155361,1.376804,-0.835966,P
-0.959499,-0.939597,-0.476271,0.20758,0.709691,1.197544,1.568287,-1.563497,-0.382052,1.661649,N
0.115436,0.579893,-1.25078,-1.227489,1.673726,-0.130245,0.507611,1.428051,0.084893,-1.412152,P
-0.623823,-0.77684,-0.785365,0.974994,-1.420235,0.866435,1.518693,0.79668,0.947534,0.977411,N
-0.905553,-0.426092,0.602557,0.899695,-0.665943,-1.109956,-0.554939,1.349668,0.486404,0.018089,N
-0.457447,-0.599916,0.447957,1.606205,1.417256,-0.607543,-1.065954,-1.228578,-0.82951,-1.692754,N
1.704616,1.620407,2.17369,0.133734,0.948454,-0.291816,-1.141273,-0.70223,0.729508,1.545857,N
-0.590722,-0.510136,-0.577434,-1.100099,0.746411,-1.036351,-1.649233,-0.025046,-1.469464,-0.817948,N
1.620801,0.876774,-1.033838,-1.211279,0.27218,1.118609,-1.204106,-1.658905,0.945399,1.236193,P
1.904186,1.767533,-0.890678,-1.687351,-0.630173,-1.478686,0.047773,-1.19277,-0.666444,-1.405329,N
-0.181162,0.803317,-0.129783,-0.983045,0.076728,0.536321,-1.141087,-0.833463,-1.177169,0.650291,P
-1.81334,-1.657353,-0.524461,-1.489069,-0.789566,-0.997779,0.953911,-0.367657,1.236293,-0.120835,P
2.145074,1.684028,2.96147,1.50475,-0.824078,-0.361651,0.344854,0.157977,0.478025,1.12196,N
0.109397,0.488338,1.763889,1.401992,1.701205,1.19737,0.166276,-0.227296,-1.117654,-1.142104,N
-1.025868,-1.587927,-0.827047,0.516202,0.244852,-1.122424,0.559029,-1.546918,-0.491948,1.336624,N
-0.888385,-0.924786,0.195915,1.593218,0.240408,-0.756411,0.29313,-1.155602,1.601488,-1.649245,N
-0.803893,-0.602717,-0.834087,0.751202,0.310417,0.386178,-0.996682,-0.141179,1.644816,0.457787,N
-0.03006,-0.773182,-0.306174,-0.200423,-0.044936,-0.224041,0.110054,0.648701,1.351704,0.464039,N
0.873563,0.350539,1.721847,1.67602,-1.000054,-0.75523,-0.899286,1.28716,-0.046507,0.022925,P
-1.333511,-0.54766,0.189999,1.46402,-1.394135,1.606536,0.904582,0.08101,-0.357176,-0.101357,N
-0.536948,-0.952467,0.006538,0.813958,0.993988,-0.03386,-1.702961,0.846209,1.155244,-0.885724,N
0.544342,0.383083,-0.006154,0.843636,-1.215849,1.16423,-0.068421,-1.543162,0.632038,0.377318,P
-0.490751,-0.254049,-0.988643,-0.901624,0.779584,0.512708,0.606629,1.466008,-1.510655,0.610265,N
-1.235237,-0.852968,-1.213067,-0.391115,-0.21815,-1.526294,0.544833,1.610752,1.396152,-1.379063,N
-0.759964,-0.726946,-0.920274,-0.736264,0.119995,-1.109326,0.195788,-1.647173,0.092837,1.411096,N
0.041376,-0.51714,-0.803118,-0.56975,1.661729,0.7302,-1.280682,-0.966598,-1.597455,0.385598,N
0.366407,1.169603,0.426677,-0.343604,1.597149,0.406959,0.263511,1.01819,1.019109,-0.155534,P
-1.359412,-1.119968,-1.182219,0.762411,-0.424502,1.1403,1.521244,0.738559,1.458743,0.418009,N
-0.133425,-0.182254,1.08656,1.57789,0.797484,1.68272,-0.32119,-1.287194,-0.418409,-0.618143,N
-0.312327,-0.025992,-0.904695,-1.186299,-0.577419,0.83471,0.122505,1.361038,-1.637006,0.472502,N
-0.678158,-1.258831,-0.565592,-1.610507,-1.496777,0.683155,0.432407,1.138897,0.813097,1.131912,P
0.318032,-0.836012,-0.399561,1.394484,1.264516,1.449655,-0.78955,1.530487,0.34652,0.357476,N
0.918718,1.722389,-0.959905,-1.512926,-1.140495,1.40203,0.201183,0.463297,-0.197391,-0.308796,P
-1.141745,-1.275907,-1.798739,-1.714858,-0.769854,0.452709,-1.096521,1.401428,1.082865,0.61109,N
-0.930936,-1.217392,-0.856423,-1.56761,0.521403,1.095926,0.284981,-0.167805,-1.722822,0.154895,P
-0.022126,0.328724,-0.21292,-0.971739,0.649587,-0.603699,-0.335049,1.052321,0.039341,-1.256733,N
0.817029,0.232781,0.027225,-0.258665,0.704637,-1.448048,-1.17488,0.911903,-0.334799,1.449247,P
1.322643,1.194633,0.481936,-0.4673,1.324237,-0.275031,0.029614,0.237464,0.209799,-1.642308,P
1.695544,1.414899,-0.355307,-0.801605,-0.77196,0.560946,-1.323096,0.061035,0.221827,0.352386,N
-0.386201,-1.09928,-1.693958,-1.613483,0.918029,-0.262603,0.284616,-0.77307,-0.796236,0.485363,N
-0.314123,-0.198813,-0.69722,-0.969304,1.110273,-0.398818,1.603754,1.270654,-1.131307,-1.599817,N
-0.397222,-1.163751,-1.803085,-0.573961,1.247022,1.725752,-1.643274,1.407388,0.751724,0.843666,N
0.980547,1.592789,0.450819,-0.423686,-0.223159,-0.592295,-1.716711,-0.036886,-1.332975,0.979538,P
1.442907,1.345743,0.495381,-1.076714,-1.465763,1.289991,-0.318029,-0.249699,-1.210729,-1.683598,P
0.279743,0.407551,0.994237,0.233918,0.131524,0.554951,-1.234247,-1.326259,0.507098,1.434433,P
1.622613,1.782183,1.445478,-0.189479,-1.162021,-1.036536,1.53957,-1.488865,-1.05111,-1.524947,N
0.677866,0.052745,0.033058,-0.15511,0.95965,1.72187,1.638996,0.012893,1.016916,-1.434956,P
-0.318651,-0.744603,-0.115482,-0.518402,0.802335,1.159706,-0.759981,0.582047,-0.891111,0.734521,N
-0.990712,-1.333993,-1.060973,0.546451,-0.458448,-1.11756,0.06858,0.237173,1.00047,-0.129026,N
-1.191116,-0.730566,-0.480696,-1.290665,-0.40987,-0.013209,-1.147035,1.376981,0.635364,-1.510211,N
1.665299,1.328487,-0.119505,-1.388034,1.321239,-0.38762,1.280742,0.006467,-1.154976,1.606471,N
1.138928,0.627013,0.191699,0.400669,0.867192,-1.072342,-1.398849,-0.211242,-0.224954,1.270625,P
1.512439,0.918928,2.460298,1.677354,-1.433215,-0.56811,0.874714,1.159813,-1.101521,-1.345961,P
0.409567,0.08506,1.453374,1.334328,1.143809,1.208151,-0.143549,1.622691,-1.455035,0.789188,N
0.550165,0.336372,-0.724436,-0.122447,-1.664433,0.610892,-0.530071,0.082976,-0.751023,0.531726,P
-0.699398,0.018556,-0.695021,-1.217059,-0.638282,-1.488531,1.023951,-0.10605,0.496253,0.154496,N
-1.089918,-0.652458,-0.678233,-0.456927,-1.191034,1.252681,0.544871,-0.029471,0.593732,-1.725447,N
0.333947,-0.146411,-0.457319,-0.504722,-0.892177,-0.770055,-1.054668,-0.366699,-0.573862,-0.764588,N
1.003951,0.659778,1.344847,1.535487,0.963791,0.008804,-0.790568,-1.410174,0.0283,-0.114224,P
1.74147,1.700116,-0.182188,-0.541586,0.490228,0.89862,1.659778,-1.683721,-1.735903,-0.113774,N
-1.59465,-1.607986,-1.11767,0.508286,-1.583753,1.342964,1.421844,-1.195224,-1.442072,1.704963,P
-1.443246,-0.999136,-1.084103,-1.5626,0.342412,1.544713,-0.859124,-0.084116,0.32719,0.519932,N
-0.513327,0.266231,0.430227,0.54559,-1.590963,-1.099331,-1.453613,-0.516972,-1.059679,0.900549,N
-0.52496,0.28192,-0.949568,-0.411594,-0.550523,-1.593633,0.952452,-0.721623,-1.743898,1.200851,N
-1.543498,-1.612212,-1.591303,-0.641801,-1.048954,1.011382,1.32517,0.870127,-1.269999,-1.25158,P
1.489913,1.109199,-0.01485,-0.841031,-0.768514,0.015172,-1.191558,-1.491588,-1.135062,1.677017,P
0.527138,0.10366,0.219947,-0.305833,-0.934655,-0.016692,1.073914,-0.03452,-1.716426,-0.164019,P
-0.794878,-1.374343,-0.187441,-1.359602,0.981408,1.42215,0.258941,-0.215172,1.588963,0.918657,P
-1.274105,-1.336312,-0.740091,-1.474256,0.269702,-0.886867,-0.29513,1.251373,-1.701857,-1.518285,P
-0.039444,-0.302122,-0.529032,0.065556,1.423773,-0.82117,-1.155777,0.660515,-1.547871,0.933461,N
1.084327,1.344901,0.319051,-0.470659,1.020822,-0.377353,-1.048498,1.360932,1.3282,-1.346846,P
-1.530526,-1.611536,-0.905536,1.260736,-1.360846,-1.414251,-0.89875,0.636373,-0.75777,1.645021,N
-0.027995,-0.71468,-0.524773,0.013227,1.250855,1.256731,0.674839,-1.194061,0.880619,0.915693,N
0.410319,-0.008945,1.143337,1.511859,-0.928638,0.644449,0.625721,-0.785522,-1.309043,-0.194149,N
0.732703,1.29293,0.455497,-0.483287,-1.481066,-0.573289,0.818391,0.065611,0.807388,-0.001488,P
-0.130551,0.36687,-0.080064,-0.47958,0.327285,0.695174,-1.649935,1.27801,-0.949534,0.923257,P
0.700095,1.651583,0.527132,-1.07826,0.802269,0.646334,0.424835,-1.319598,-0.617616,-1.485866,P
-0.584506,-0.465234,0.00823,-0.164948,-0.525617,0.063441,0.617927,-1.019803,-1.694126,0.89541,N
-0.430476,0.303746,1.398821,1.563887,-0.709825,-0.806837,-0.269351,-1.565506,0.336505,1.473311,N
-0.318369,-1.06618,-0.932349,-0.542788,-0.21076,1.013214,-1.168888,0.680691,-0.089534,0.501672,N
1.450112,1.132601,0.980743,-0.016245,1.385064,0.001783,-1.025384,-1.026796,0.878998,1.125679,P
0.608448,1.623548,1.35235,0.449256,1.118698,-0.595052,0.763669,-0.014442,-0.03906,0.290361,P
0.367345,-0.260998,-0.759012,-1.466538,-0.174016,-0.760348,-0.281828,-0.405303,0.761457,-0.084702,N
0.259538,1.017799,0.503014,-0.746021,0.421442,-1.080455,0.303847,-0.276045,1.108557,0.111947,P
-1.746288,-1.381696,-0.226782,-0.982203,1.711862,-1.279162,0.160596,0.549052,0.650161,-1.066214,P
0.059777,0.788717,-0.176117,-1.594005,-0.518647,-0.672689,-1.048595,-0.387481,-0.703234,-0.998074,P
0.662082,1.200576,-0.579865,-1.619006,-1.172233,-0.806126,-1.375008,0.830355,0.478674,-0.414547,P
0.423349,0.905297,1.981039,1.363531,1.140502,-1.158078,-0.228287,-0.582074,-1.348934,0.798427,P
-0.436103,-0.562017,-0.78082,-0.888538,-0.120218,-1.639925,-0.907949,0.317028,0.054322,0.475407,N
-0.076565,-0.188547,-0.862639,-0.296276,-0.47519,0.359774,-0.190626,1.415769,0.913659,-1.185714,N
0.203332,0.862027,2.178593,1.660018,0.463234,-1.050255,1.360396,0.039669,1.224203,1.019974,P
-1.374633,-1.203314,-0.679633,-1.397041,-1.120878,1.691311,-0.519941,0.453768,-0.930483,-0.472997,P
0.757113,0.628569,0.428093,0.617038,-0.084934,0.371619,-1.592033,-0.893979,0.495703,0.584909,P
-1.527364,-1.527229,-0.288767,-1.358523,1.231427,-1.293752,-1.011144,-1.303452,1.161228,0.601627,P
-1.101936,-0.81786,-1.47541,-1.685995,1.424719,0.686563,-0.152042,1.093492,-0.326464,0.37857,N
1.204876,0.89379,0.84408,-0.145698,-0.156469,-1.664966,-0.792476,0.915946,0.96709,0.034448,P
0.351328,0.381597,0.254999,-0.909438,0.712389,1.639061,0.407827,0.184259,-0.808301,-0.56502,P
0.712317,1.231477,1.716574,1.428629,-0.196,0.93833,1.354878,0.514785,0.362801,0.593534,P
-0.445339,0.350743,-1.060879,-0.978799,-1.43245,0.010397,1.402423,0.957558,0.923752,-0.209278,N
-0.859894,-0.516183,-1.231548,-0.878821,1.392149,0.3886,0.954646,-0.959626,-0.216134,-0.49881,N
1.060483,0.866863,1.020655,1.03355,-0.949688,-0.75619,0.431984,-0.515067,-0.546607,-0.943272,P
-0.124961,0.166151,0.395063,0.525387,0.004763,0.191224,1.554633,-0.804931,-1.572591,-0.09719,N
-0.441174,-1.31686,-1.473346,-1.450431,-1.099754,-0.28135,0.025891,-1.578278,-0.779364,-1.754252,P
-0.007826,0.445737,0.940269,0.402126,-0.648474,-1.485512,0.936917,1.389691,1.398089,-0.341517,P
-1.026151,-0.708524,-0.081241,0.430384,0.833778,-1.515986,-0.05666,-1.72079,0.163377,-1.421055,N
-1.86487,-1.174655,-0.790295,-0.499436,-0.075918,1.501425,0.296971,-1.509099,-1.138717,-1.665027,P
-0.36416,-1.315639,-0.44407,1.603032,-0.108214,1.25051,-1.277247,-1.636895,0.735452,-1.283583,N
-1.005338,-1.465671,-1.30884,-1.440497,-0.597955,0.768738,-1.224858,-0.106869,0.265732,-1.173987,P
-1.262568,-1.445246,-1.219431,0.193345,-1.332355,-0.242477,0.270795,-0.508724,1.354657,-0.772337,N
-0.257846,0.083992,0.990246,1.676948,-1.531786,1.420857,1.156423,-0.57496,0.173788,0.363597,N
-0.168497,-0.843572,0.255225,0.740686,-1.284076,-1.482991,0.761455,-0.902664,0.772563,1.073375,N
-1.555954,-0.885148,0.250435,1.299998,-1.25816,1.430129,0.279292,0.46,1.679465,-1.110259,N
0.636247,0.067152,0.419974,0.906944,1.508434,-1.230719,-0.129455,1.265029,1.062047,0.691791,N
1.008348,1.065029,0.971362,0.670168,-1.331275,-0.946407,0.027926,0.800855,-0.135308,-1.631521,P
0.209134,-0.556618,-0.045238,-0.159198,-0.612131,-0.418834,-1.506519,0.506604,-1.122264,-1.410578,N
-0.653579,-1.242978,-0.219216,0.503588,1.188692,-1.614019,0.654072,-1.514096,-1.030979,1.513088,N
-1.650538,-0.924338,-1.027929,-0.968089,1.332349,-1.040218,1.500332,-1.406741,1.164767,0.782802,N
0.173729,-0.328951,0.317111,0.453788,-0.524802,1.175466,-1.139057,-0.244509,0.161598,-0.140857,N
-0.076074,0.80592,2.069988,1.587266,-0.877471,-0.10385,1.250897,-1.40398,0.683578,1.611911,P
0.020671,-0.76291,-0.673835,-0.930397,-1.580955,1.289503,-1.271074,-1.234575,1.56841,-0.414909,N
-1.600409,-1.278097,-1.035757,0.223449,0.14513,-0.816644,0.242488,-1.120081,0.117167,1.142231,N
-0.510561,-0.838101,-0.333704,0.582563,-0.86047,-1.355504,-1.15816,1.422746,0.383725,0.621591,N
0.638725,1.216554,-0.241274,-0.680501,1.371342,-1.525282,-0.421917,1.343926,-0.801046,0.554041,P
0.947034,0.519896,0.810714,0.240459,-0.795547,1.397469,-0.318503,1.109307,-0.495807,0.606066,P
0.188127,0.327663,1.403213,1.205198,-0.344875,-0.471591,-0.687782,-1.284578,-0.973187,-1.600632,N
1.342916,0.924645,1.447596,0.977567,0.352761,1.116856,-1.609421,-1.023036,1.622652,1.020638,P
-1.526874,-1.625518,-0.814021,-0.675295,0.234789,1.270021,1.581886,-0.233289,0.079858,1.045559,P
0.168838,-0.194378,-1.173019,-1.578743,0.592268,1.642888,-1.040931,0.210394,1.612494,0.311353,N
-0.171103,-0.16231,-0.138599,-0.833289,-0.469632,1.389608,-1.241727,0.059406,1.083472,0.582988,N
-1.530723,-0.899449,0.288132,1.632579,-1.076054,-0.992699,0.677021,-0.177905,-1.199471,-0.27769,N
-0.601639,-0.806368,0.095006,0.812992,0.40158,-0.394082,0.51115,-0.736415,0.975727,-0.898842,N
0.350266,0.315264,1.251722,0.729302,-1.512029,0.719444,0.146033,-1.121829,-1.142641,-0.355385,P
0.318554,1.467663,1.189289,-0.086691,-0.879621,0.371037,0.81646,-1.42127,0.420356,1.314685,P
-1.187923,-1.278575,-1.659615,-1.653546,1.049196,-1.29334,1.398553,1.135699,0.872252,0.936701,N
-0.59206,-0.510899,-0.20111,-1.13442,0.902406,-0.599665,-0.788215,-0.202941,0.702695,0.0398,N
-0.315253,-0.484851,0.367826,1.460599,-1.087128,-1.188183,1.227398,0.434017,1.547462,-0.815019,N
-0.108645,-0.332724,-0.745365,-1.09978,-0.678586,1.386873,1.044605,0.237802,-0.123697,0.93905,N
1.867405,1.153397,-0.751254,-1.714768,1.52026,0.251338,-1.011716,1.076398,1.693695,0.614617,N
0.713577,1.162058,0.082667,-0.310738,-0.229126,-1.214083,1.017669,1.67671,-1.109499,0.67495,P
-0.865976,-0.610831,-0.123775,0.403814,0.368549,-0.718419,0.277007,0.726469,0.470036,1.582162,N
1.294759,0.530387,0.25569,-0.011588,-0.963582,0.362487,-0.856652,0.833221,-0.464918,-0.924362,P
1.103198,1.589826,0.359558,-0.463357,0.268938,0.874981,1.039231,1.17063,-1.685976,-0.684609,P
-1.863942,-1.33977,-0.946633,-1.553909,0.105728,-0.59192,-1.596656,-0.932311,1.106618,0.434944,P
1.321311,1.666593,1.321635,-0.289665,-0.352252,-0.025407,0.440395,-1.317297,-0.616421,-0.62774,N
-0.481941,0.085687,-0.030685,-0.541064,0.288787,-1.647097,1.659086,0.258325,-1.559426,-0.462401,N
-1.413215,-0.966167,-0.844773,-0.806649,0.603275,0.945832,-1.07035,-0.805223,0.211045,0.565492,P
-1.2457,-0.969759,-0.932947,-1.703015,-0.22244,1.526059,-1.509624,-1.452562,1.413478,-0.329581,P
-1.102553,-0.678177,-0.979982,-0.693334,0.303154,0.973351,-1.754812,-0.483061,0.225386,0.892855,N
0.752596,-0.105157,0.767029,1.467708,-0.922453,0.555841,0.470222,-0.076758,1.133021,0.722066,N
-0.691573,-0.975406,-0.360123,0.139523,0.131445,0.656073,1.176695,-0.744177,-0.490282,0.711085,N
0.738489,-0.097827,0.236481,1.597672,-1.672841,0.413322,-0.355551,-1.572595,0.564431,0.016973,N
-0.64196,-0.679827,-0.546768,0.453225,-0.217484,-0.920882,-0.889941,0.460484,1.529457,0.88764,N
1.842215,1.360117,1.457655,0.652215,-1.002455,0.316184,-0.096036,0.102743,0.78883,1.581811,N
0.178256,0.299342,1.889518,1.693671,-1.078711,-0.864392,-1.683155,-0.840701,-1.176029,0.603672,N
0.125162,0.790983,2.452179,0.752783,-1.098216,1.184138,1.052968,-0.182792,1.249161,-1.456295,P
-0.508208,-1.1726,-0.953049,-1.100675,-1.142485,1.521002,0.7967,-0.145561,0.089816,1.681998,P
-0.806776,-0.562637,-0.193548,0.624233,1.683728,0.039607,1.445493,-0.866456,0.962063,0.753051,N
0.452715,0.559549,1.638843,0.524179,0.770148,-0.183007,-0.754374,-1.442219,-1.502961,-0.769261,P
-0.701828,-0.593713,-0.377244,-0.782395,-0.345719,1.64127,-0.817208,1.52608,0.272995,-1.700349,N
0.915747,1.311956,-0.965299,-1.282045,0.486623,-1.13328,-0.326134,-0.08034,-1.068007,0.120422,P
-1.340929,-1.20479,-0.772555,0.867509,-0.491534,0.733838,1.48403,0.931353,-1.201648,-1.448718,N
-0.516219,0.054316,-0.570117,-0.345813,-0.032047,-0.54544,-0.07272,-1.570022,0.866755,-0.256128,N
-0.187709,0.23865,0.08876,0.127,1.18658,0.003991,1.31274,-0.504702,-1.559187,-0.058759,N
1.230107,1.718296,1.183588,-0.362422,-1.450798,0.645846,0.071222,1.076716,-0.548436,0.668072,P
0.287627,1.104458,1.483572,0.429491,-0.279891,1.589701,-1.060416,0.932391,0.63219,-1.62093,P
-0.536352,-1.413327,-0.635564,0.388267,0.08805,-1.585112,-0.584978,-0.276975,-1.75425,1.66937,N
-1.338288,-0.712116,-0.80489,-0.785745,-0.495998,-1.072054,-1.745409,0.305507,1.060057,0.818829,N
1.174996,0.86513,0.813828,0.966647,-1.485913,-1.131751,-1.365982,-0.018475,-1.478383,-0.279253,P
0.002114,-0.454478,-0.305011,0.916494,1.254593,0.149667,-0.23907,0.317962,0.97035,-0.018562,N
1.163816,1.748488,2.311797,1.738324,1.394839,-1.294846,-0.092412,1.436233,-0.619486,1.619027,N
0.919816,1.586087,1.34419,0.199679,1.581106,0.852651,1.306051,0.229066,-0.377196,1.015176,P
-1.772371,-1.501163,-1.749285,1.367361,0.580997,-1.04653,1.236738,1.303738,-1.379744,-0.277888,N
-2.069268,-1.611556,-0.97828,-1.503304,0.66145,0.095733,0.954694,-0.051209,-1.061851,-1.123419,P
0.544036,0.202299,0.005398,-0.737992,0.203041,0.300184,-0.421173,0.484327,0.933416,0.361776,P
-0.96216,0.000975,-0.365263,-0.76571,-1.18232,0.309586,0.481123,-1.629438,-0.938371,0.078065,N
0.029021,0.736027,1.181774,0.648963,1.345863,1.711687,1.393069,-0.711649,-0.262844,-1.29939,P
0.664491,1.127971,2.446346,1.341521,1.022318,-1.224577,-0.084538,0.147437,-0.45579,-1.556609,P
1.615934,1.211279,1.248542,0.333229,1.715123,-0.569919,-1.21399,-0.427661,-1.248221,-1.422655,P
-0.885652,-1.350068,-0.16883,0.143209,0.718984,-1.588229,1.390928,-1.365486,-0.212146,0.285386,N
-0.900877,-1.381126,-0.857856,-1.324068,1.286726,-0.609968,0.85554,0.605517,-0.356085,-0.371462,P
-0.456037,-0.750853,-0.289478,1.308482,0.212715,1.584403,-0.707355,-0.461763,0.986124,-1.047812,N
-0.241379,0.482444,0.317881,0.18173,1.454735,-0.11088,-0.272001,-0.03227,0.617475,0.086918,N
0.417926,-0.149009,0.604924,0.385117,0.430897,0.124305,-1.35424,-0.733665,1.672193,0.233728,N
1.648374,1.393072,1.457992,0.484071,-1.463807,-0.754366,0.444096,-0.584034,-0.515714,0.298121,P
-0.428157,-1.207411,-1.283052,-0.609839,-0.980785,-0.59179,-0.789837,-0.168612,-1.663406,0.122519,N
-0.379437,-0.664877,-1.075183,-1.402191,-0.509742,0.179847,1.535095,-1.567793,0.727594,0.365571,N
1.448042,0.953107,0.436069,-0.962525,0.335711,1.020236,-0.700858,1.117694,-1.635064,0.694007,P
0.163607,-0.455662,-0.309557,-0.071406,-0.135898,-0.487293,0.47995,1.326726,-0.140201,-1.485902,N
0.474856,1.087068,1.764514,0.378022,-0.763833,0.189304,0.469062,0.62593,0.556389,1.675695,P
0.305045,0.451171,0.16684,-0.930855,-1.411474,-1.590648,-0.560978,0.389134,-1.161687,0.029953,P
-1.317278,-0.965084,-1.109785,-0.818932,0.833948,-0.201603,-1.499194,-0.179367,0.801536,0.060852,N
0.316531,-0.026417,-0.08235,-0.614328,0.214695,-0.315626,0.177064,0.822158,0.412422,-0.124769,P
-0.64984,-0.317058,0.078958,1.323503,0.800149,0.600232,0.218023,1.537854,0.59337,-0.164867,N
0.316748,1.136258,-0.262757,-0.744245,-0.948543,-1.241479,-0.598236,0.142462,0.948814,-1.463784,P
0.69124,0.324422,-1.180169,-1.530595,0.660261,1.26514,0.807836,-1.247506,0.878325,0.445201,P
-0.907786,-0.497887,-0.626651,-0.588012,-1.234497,-0.512412,0.263734,0.861128,1.364499,0.482684,N
-1.053956,-0.725549,-0.700265,0.071826,-0.821105,-0.458469,1.510901,-0.177774,0.673378,-1.331418,N
0.15353,0.123408,0.024229,-0.991678,-0.670633,-0.246294,-0.272932,-1.173646,-0.897925,-1.16529,P
1.230952,0.919071,1.667887,1.669451,1.247062,-0.165758,0.315662,-1.544348,0.266101,0.08772,P
-0.17161,-0.558414,-0.59614,0.03113,1.370707,0.318271,-0.833504,-0.257121,-1.143781,0.34841,N
-0.901494,-1.126386,-1.097211,-1.430958,-0.26068,1.456161,0.183891,1.279892,-1.716227,1.651493,P
-0.546999,-0.108131,-0.239992,0.303663,1.482375,-0.484232,0.998478,0.606698,0.382135,0.790186,N
0.713408,1.357772,-0.022886,-0.48076,1.200799,0.229455,-0.210651,1.550132,1.108743,1.49857,P
0.391963,0.276595,-0.285122,-0.444085,0.929584,-0.785162,-1.481509,-1.57147,-1.209699,-0.408996,P
0.04766,0.623822,-0.949744,-1.456801,1.276488,-0.597747,0.556169,0.827515,-0.668497,-1.292384,P
-0.84751,-0.273112,1.271698,1.51184,-0.808231,-1.391145,-0.034269,1.097231,1.383756,-0.988318,N
0.839445,0.362209,-0.054407,1.121339,0.688597,-0.678763,-0.806574,0.126239,-0.091204,-1.160793,P
0.331038,0.650871,0.800874,0.227443,0.974334,1.284618,-1.101469,-0.11273,0.875257,1.664141,P
0.033349,-0.799524,-0.568775,0.173586,0.100531,1.651551,1.059728,1.624797,1.323006,0.653364,N
-1.088665,-1.211361,-1.292149,-0.022613,0.060487,-0.174157,-1.298509,1.144736,-0.712676,-0.796202,N
-0.690134,-0.937171,-0.59863,1.240942,0.986849,-1.604651,-0.002048,0.19332,0.610917,0.285875,N
-0.173222,-1.030537,-1.270557,-1.536126,-0.145651,-1.15792,-1.591631,1.588168,-1.532449,-1.672283,N
1.93377,1.693078,1.377369,0.149117,1.027398,-1.141437,1.197401,0.632323,-0.97068,0.988801,N
0.867886,0.29837,0.824455,1.547346,-0.601423,0.362505,-0.263305,-0.985554,0.180749,1.139894,P
-1.464739,-1.259193,-1.419622,-1.551491,-0.569621,-0.946206,-0.203998,-1.198612,-1.240411,0.834097,P
0.422388,0.369825,0.799989,0.786916,0.532502,0.526395,-1.403563,-0.845537,-0.064353,-0.775836,P
1.246824,0.689923,1.711811,0.485874,1.701436,-0.269263,-0.542735,0.098481,-0.517202,0.94762,P
-1.584099,-1.175973,-0.708503,-1.054631,1.689554,1.261603,0.602162,-0.751105,0.068245,-1.03853,P
-0.141816,-0.351373,0.186194,-0.084794,-1.021563,1.67983,0.6351,0.453994,0.903932,1.56351,N
1.481963,1.612618,2.883312,1.656021,1.460847,0.482699,-0.042059,-0.36218,-0.288379,-0.118222,N
2.122261,1.641919,0.4773,-0.430057,0.381393,0.176966,-1.636481,-1.267573,-1.562186,-0.344364,N
